ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240315060456,front,1386.564999,814.95,571.6149989999999,False,4.0,True,../frodobots/frodobots_data/output_rides_3/ride_21691_20240315060456/recordings/fceb8520214b3044a5d67f8997083d13_ride_21691__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240315060456_front_camera.mp4,../frodobots/frodobots_data/output_rides_3/ride_21691_20240315060456,,-571.6149989999999
20240317064122,front,857.032,864.75,7.717999999999961,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_21977_20240317064122/recordings/574d4c67a94d23fa58421691dea19551_ride_21977__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240317064122_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_21977_20240317064122,,7.717999999999961
20240318045611,front,78.184,64.15,14.033999999999992,False,2.0,True,../frodobots/frodobots_data/output_rides_4/ride_22080_20240318045611/recordings/1ec6b85c9f44db218441f182b05ec22b_ride_22080__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_a8f8dd_20240318045611_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22080_20240318045611,,-14.033999999999992
20240318092841,front,551.629,527.35,24.279,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22147_20240318092841/recordings/7ab69792eb4d125b1b7d86803bf0fa1c_ride_22147__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240318092841_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22147_20240318092841,,-24.278999999999996
20240318104055,front,1627.804,1616.2,11.604000000000042,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22162_20240318104055/recordings/7a33b43f3b4fb3d6d42aef90ce9e44b5_ride_22162__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_c95741_20240318104055_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22162_20240318104055,,-11.604000000000042
20240318111400,front,108.257,96.75,11.507000000000003,False,1.0,True,../frodobots/frodobots_data/output_rides_4/ride_22168_20240318111400/recordings/8913ec32144ec6947b05ba9f73a1fc27_ride_22168__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240318111400_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22168_20240318111400,,-11.507000000000005
20240318112758,front,68.527,58.1,10.427,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22173_20240318112758/recordings/f736847f9b4ac164ed57709c8c88e1a9_ride_22173__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240318112758_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22173_20240318112758,,-10.427
20240318113604,front,61.015999,45.35,15.665999,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22176_20240318113604/recordings/41d2b858e94414f13f8cf88cd499fe34_ride_22176__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240318113604_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22176_20240318113604,,-15.665999
20240318115401,front,1997.296,1986.9,10.395999999999958,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22183_20240318115401/recordings/799c714bdc456f7ef34525962c00a938_ride_22183__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240318115401_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22183_20240318115401,,-10.395999999999958
20240318190216,front,605.029,612.0,6.971000000000004,False,1.0,True,../frodobots/frodobots_data/output_rides_4/ride_22227_20240318190216/recordings/eaf39195c44caed1f56e5eb633cf713e_ride_22227__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_501d67_20240318190216_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22227_20240318190216,,6.971000000000004
