ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note
20240305210107,front,9.666,9.7,0.03399999999999892,True,7,True,../frodobots/frodobots_data/output_rides_2/ride_20094_20240305210107/recordings/6cb08e67144a9bed7ab09ca7f3a22a4b_ride_20094__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_36cc7a_20240305210107_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20094_20240305210107,
20240305184632,front,34.116,34.15,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20082_20240305184632/recordings/c753f4758445450ac5a8328185c1279b_ride_20082__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_36cc7a_20240305184632_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20082_20240305184632,
20240305202951,front,49.466,49.5,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20092_20240305202951/recordings/404e4246984484e8b66e488c7c08c58d_ride_20092__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240305202951_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20092_20240305202951,
20240305210034,front,6.316,6.35,0.03399999999999981,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20093_20240305210034/recordings/891093606945cbb873ea34b86fd56f8f_ride_20093__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240305210034_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20093_20240305210034,
20240306015624,front,348.816,348.85,0.03400000000004866,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20100_20240306015624/recordings/14cdca7fcd49863b87dc998227dd370b_ride_20100__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306015624_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20100_20240306015624,
20240305232218,front,279.766,279.8,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20096_20240305232218/recordings/4b6c2ae0ea4be347fa657c9788edac3c_ride_20096__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240305232218_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20096_20240305232218,
20240306021433,front,407.366,407.4,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20102_20240306021433/recordings/acaffa5a7741de1ec0c54db8fe1fdc9f_ride_20102__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240306021433_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20102_20240306021433,
20240306020600,front,138.416,138.45,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20101_20240306020600/recordings/2fb730f5fd4b78daddfbadabeada81f9_ride_20101__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306020600_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20101_20240306020600,
20240306021729,front,35.116,35.15,0.03399999999999892,True,7,True,../frodobots/frodobots_data/output_rides_2/ride_20103_20240306021729/recordings/f872bb92394e351ad8d308ba15c17bfb_ride_20103__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306021729_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20103_20240306021729,
20240305234814,front,465.866,465.9,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20097_20240305234814/recordings/19f4eef4384bbe677a6e91a9de8cb2cf_ride_20097__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240305234814_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20097_20240305234814,
20240306024244,front,134.866,134.9,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20108_20240306024244/recordings/1354791f6b46100c3c4f5daf49d48722_ride_20108__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306024244_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20108_20240306024244,
20240306022640,front,556.516,556.55,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20104_20240306022640/recordings/b7bce547984784aa8d5c8d9c5e6e91f2_ride_20104__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306022640_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20104_20240306022640,
20240306024847,front,5.016,5.05,0.03399999999999981,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20110_20240306024847/recordings/d6d856d6ea41acb725b442a69c87878e_ride_20110__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306024847_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20110_20240306024847,
20240306025125,front,63.566,63.6,0.03399999999999892,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20112_20240306025125/recordings/5ef9b64e0f45c351dd8e7780baa3a666_ride_20112__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306025125_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20112_20240306025125,
20240306030317,front,70.115999,70.15,0.0340010000000035,True,9,True,../frodobots/frodobots_data/output_rides_2/ride_20114_20240306030317/recordings/963eec9db34660441dfe04865222bac7_ride_20114__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306030317_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20114_20240306030317,
20240306023640,front,438.216,438.25,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20107_20240306023640/recordings/368fc9c9a646385583fd16ad3dd8cb5b_ride_20107__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306023640_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20107_20240306023640,
20240306045844,front,26.116,26.15,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20128_20240306045844/recordings/7d0a70da9e4c37b584e8308d122887e7_ride_20128__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306045844_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20128_20240306045844,
20240306042541,front,76.266,76.3,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20123_20240306042541/recordings/41a4c42bd84e53bb339a2687e1b0c58f_ride_20123__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306042541_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20123_20240306042541,
20240306031728,front,884.266,884.3,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20118_20240306031728/recordings/7c3c5fdb1541184bc20423af41f95dc9_ride_20118__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306031728_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20118_20240306031728,
20240306035411,front,715.632,715.7,0.06800000000009732,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20120_20240306035411/recordings/62128e1897444c04a14f948b0e4ad547_ride_20120__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306035411_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20120_20240306035411,
20240306040929,front,141.616,141.65,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20122_20240306040929/recordings/2ce309ad0e4b732b8da772a8b89708b7_ride_20122__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306040929_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20122_20240306040929,
20240306033557,front,550.816,550.85,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20119_20240306033557/recordings/168166e28247a020b8ea558b193310f4_ride_20119__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee0a18_20240306033557_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20119_20240306033557,
20240306052215,front,9.766,9.8,0.034000000000000696,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20135_20240306052215/recordings/670ec9d358476c6b433707809b95570e_ride_20135__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306052215_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20135_20240306052215,
20240306051102,front,7.366,7.4,0.034000000000000696,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20130_20240306051102/recordings/f84b61d4db4be1636ec0fe8364d3005b_ride_20130__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306051102_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20130_20240306051102,
20240306073740,front,579.949,580.0,0.051000000000044565,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20150_20240306073740/recordings/84f6251a504b7dbf0754478523e59b66_ride_20150__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306073740_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20150_20240306073740,
20240306083520,front,20.466,20.5,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20156_20240306083520/recordings/ea12ba397f499fd27d0a018f9fb32070_ride_20156__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306083520_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20156_20240306083520,
20240306080609,front,580.066,580.1,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20153_20240306080609/recordings/545c600b264be2e79a3b4b868e2317a4_ride_20153__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306080609_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20153_20240306080609,
20240306051501,front,22.066,22.1,0.03400000000000247,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20132_20240306051501/recordings/35879cfd98489c154f3b57b866ffb3e8_ride_20132__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306051501_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20132_20240306051501,
20240306090558,front,72.766,72.8,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20161_20240306090558/recordings/6579e93c65476ae2292708927e3eaa8d_ride_20161__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306090558_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20161_20240306090558,
20240306094250,front,702.198,702.25,0.05200000000002092,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20165_20240306094250/recordings/efbd1bbb0f415cf7ff3caeb421fa0ff4_ride_20165__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306094250_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20165_20240306094250,
20240306095439,front,14.766,14.8,0.034000000000000696,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20166_20240306095439/recordings/f0a12ce4884d35b5159fd78af22ccdb5_ride_20166__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306095439_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20166_20240306095439,
20240306084952,front,19.716,19.75,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20159_20240306084952/recordings/4e3faa06764b6f631e8cff86080dab60_ride_20159__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_4828dd_20240306084952_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20159_20240306084952,
20240306083915,front,1232.416,1232.45,0.0340000000001055,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20157_20240306083915/recordings/57025377504caba7bd0c78b930d06edf_ride_20157__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306083915_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20157_20240306083915,
20240306093530,front,755.766,755.8,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20164_20240306093530/recordings/867d8904354732b0f8e8c2aadc74cd15_ride_20164__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240306093530_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20164_20240306093530,
20240306095659,front,231.966,232.0,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20167_20240306095659/recordings/4fb47669af4ce05c031f43b5688ea8fd_ride_20167__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306095659_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20167_20240306095659,
20240306103238,front,193.466,193.5,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20172_20240306103238/recordings/e5b8a90aa34c8b824f689cb9e81b09c5_ride_20172__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240306103238_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20172_20240306103238,
20240306113021,front,1322.516,1322.55,0.03399999999987813,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20181_20240306113021/recordings/0d4cb4dea9459152f7791b916b770825_ride_20181__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_b36a50_20240306113021_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20181_20240306113021,
20240306110938,front,348.955,349.0,0.045000000000015916,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20180_20240306110938/recordings/2acb1f767b4b9dabfc9f2e9a545fcbda_ride_20180__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240306110938_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20180_20240306110938,
20240306113849,front,230.966,231.0,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20183_20240306113849/recordings/900e49e9624668f61ce85cb04518b61e_ride_20183__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306113849_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20183_20240306113849,
20240306114710,front,58.616,58.65,0.03399999999999892,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20184_20240306114710/recordings/b05fc340894bfc30e95bc3b3beba619d_ride_20184__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306114710_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20184_20240306114710,
20240306122027,front,377.316,377.35,0.03400000000004866,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20190_20240306122027/recordings/790b0d0a6644c257561ef5951b24e014_ride_20190__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306122027_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20190_20240306122027,
20240306123750,front,46.216,46.25,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20194_20240306123750/recordings/ee6a7d712f48459304b1a4a15072ea4e_ride_20194__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306123750_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20194_20240306123750,
20240306140120,front,84.666,84.7,0.034000000000006025,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20197_20240306140120/recordings/1276be55594350c6678800867ff9b7e3_ride_20197__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306140120_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20197_20240306140120,
20240306140954,front,519.966,520.0,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20199_20240306140954/recordings/753eb16aea4014a7c5b9a38646779ff5_ride_20199__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306140954_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20199_20240306140954,
20240306122828,front,271.916,271.95,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20193_20240306122828/recordings/fa13d81e8d454fd456bb90b5240462e3_ride_20193__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306122828_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20193_20240306122828,
20240306132705,front,1111.985,1112.0,0.015000000000100044,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20195_20240306132705/recordings/c01d65308d4b82f9acf16db9edcdbc2c_ride_20195__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306132705_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20195_20240306132705,
20240306150505,front,382.966,383.0,0.033999999999991815,True,3,True,../frodobots/frodobots_data/output_rides_2/ride_20209_20240306150505/recordings/8c4b824b32450086cfd03a8bb5f89626_ride_20209__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306150505_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20209_20240306150505,
20240306150145,front,80.316,80.35,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20208_20240306150145/recordings/6162f1da88420d4897351c935d2c88c1_ride_20208__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306150145_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20208_20240306150145,
20240306144425,front,96.316,96.35,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20205_20240306144425/recordings/e11231c5ba40e959b07b7cbdf48d9bcc_ride_20205__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306144425_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20205_20240306144425,
20240306142356,front,1142.208,1142.25,0.041999999999916326,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20200_20240306142356/recordings/48e9e547074f19e279ac4eacfbaf28c6_ride_20200__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306142356_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20200_20240306142356,
20240306151259,front,368.716,368.75,0.033999999999991815,True,6,True,../frodobots/frodobots_data/output_rides_2/ride_20210_20240306151259/recordings/155d706dfe40fbc035cdf68247f632bd_ride_20210__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306151259_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20210_20240306151259,
20240306145419,front,390.416,390.45,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20207_20240306145419/recordings/1185554eb74b432cee3bfa9c23b3fcf5_ride_20207__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306145419_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20207_20240306145419,
20240306212344,front,351.616,351.65,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20249_20240306212344/recordings/8673d67be74959e87391828aa0df9ecd_ride_20249__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306212344_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20249_20240306212344,
20240306210510,front,44.366,44.4,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20244_20240306210510/recordings/31d45aa3914ed1f8e51dee923fd6ba55_ride_20244__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306210510_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20244_20240306210510,
20240306211939,front,38.216,38.25,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20247_20240306211939/recordings/86034cae814eeae9106b8e9973048180_ride_20247__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306211939_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20247_20240306211939,
20240306204933,front,363.513,363.55,0.03700000000003456,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20242_20240306204933/recordings/c70887dcb14594a0c63487a680ada4d1_ride_20242__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306204933_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20242_20240306204933,
20240306211124,front,334.916,334.95,0.033999999999991815,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20246_20240306211124/recordings/c6d17e9afa4fcd04309ff7975637e3cc_ride_20246__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306211124_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20246_20240306211124,
20240306152812,front,64.666,64.7,0.034000000000006025,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20212_20240306152812/recordings/20ad1c24bb4821d8c3edd08756c8572d_ride_20212__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306152812_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20212_20240306152812,
20240306213333,front,37.566,37.6,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20251_20240306213333/recordings/6132d1bf684dc73d199fdaad5367f31d_ride_20251__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306213333_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20251_20240306213333,
20240306221807,front,365.866,365.9,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20257_20240306221807/recordings/5cc3a6793b46c8a58bf0d095c914ed0e_ride_20257__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306221807_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20257_20240306221807,
20240306215617,front,490.516,490.55,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20255_20240306215617/recordings/9c22520ce3409783341764ae577ec972_ride_20255__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306215617_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20255_20240306215617,
20240306214206,front,178.366,178.4,0.033999999999991815,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20252_20240306214206/recordings/4e264f25c14afac117d600a3a15d811f_ride_20252__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306214206_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20252_20240306214206,
20240306221421,front,55.766,55.8,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20256_20240306221421/recordings/8fa471028e40e313e50610b9ecedb6e0_ride_20256__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306221421_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20256_20240306221421,
20240306222736,front,51.866,51.9,0.03399999999999892,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20258_20240306222736/recordings/f3de382d6c499f91ce908ba444dd64fa_ride_20258__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306222736_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20258_20240306222736,
20240306223738,front,292.266,292.3,0.033999999999991815,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20260_20240306223738/recordings/2915ad2ce74652ab922b38b8f94663e1_ride_20260__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306223738_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20260_20240306223738,
20240306234519,front,36.866,36.9,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20271_20240306234519/recordings/b98fc071744e5abcc01d1c926cb71f61_ride_20271__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306234519_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20271_20240306234519,
20240306233734,front,357.816,357.85,0.03400000000004866,True,1,True,../frodobots/frodobots_data/output_rides_2/ride_20269_20240306233734/recordings/ce6d728e6041dfbbde815aa76e407e07_ride_20269__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306233734_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20269_20240306233734,
20240306232116,front,466.816,466.85,0.03400000000004866,True,2,True,../frodobots/frodobots_data/output_rides_2/ride_20267_20240306232116/recordings/9616a8912341143877cf2c8112fe767e_ride_20267__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_17c99e_20240306232116_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20267_20240306232116,
20240306224829,front,42.766,42.8,0.03399999999999892,True,0,True,../frodobots/frodobots_data/output_rides_2/ride_20263_20240306224829/recordings/a10e5997db443bcede3079919e21647b_ride_20263__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240306224829_front_camera.mp4,../frodobots/frodobots_data/output_rides_2/ride_20263_20240306224829,
