ride_idx,ride_id,ride_ts,start_row,end_row,num_rows,path
5080,ride_315200_20240409060226,20240409060226,24705306,24710890,5584,videos/ride_315200_20240409060226_front_camera.mp4
5081,ride_a8f8dd_20240407043506,20240407043506,24710890,24715859,4969,videos/ride_a8f8dd_20240407043506_front_camera.mp4
5082,ride_4c508b_20240410011129,20240410011129,24715859,24719047,3188,videos/ride_4c508b_20240410011129_front_camera.mp4
5083,ride_c95741_20240409125004,20240409125004,24719047,24723868,4821,videos/ride_c95741_20240409125004_front_camera.mp4
5084,ride_bf8741_20240406215032,20240406215032,24723868,24724414,546,videos/ride_bf8741_20240406215032_front_camera.mp4
5085,ride_dfac7a_20240411071641,20240411071641,24724414,24727387,2973,videos/ride_dfac7a_20240411071641_front_camera.mp4
5086,ride_4c508b_20240407205638,20240407205638,24727387,24735866,8479,videos/ride_4c508b_20240407205638_front_camera.mp4
5087,ride_ca3e01_20240409231230,20240409231230,24735866,24738999,3133,videos/ride_ca3e01_20240409231230_front_camera.mp4
5088,ride_bf8741_20240406220438,20240406220438,24738999,24739133,134,videos/ride_bf8741_20240406220438_front_camera.mp4
5089,ride_195200_20240411051905,20240411051905,24739133,24742493,3360,videos/ride_195200_20240411051905_front_camera.mp4
5090,ride_c95741_20240411111728,20240411111728,24742493,24746664,4171,videos/ride_c95741_20240411111728_front_camera.mp4
5091,ride_dfac7a_20240407053913,20240407053913,24746664,24754477,7813,videos/ride_dfac7a_20240407053913_front_camera.mp4
5092,ride_c95741_20240411112821,20240411112821,24754477,24765368,10891,videos/ride_c95741_20240411112821_front_camera.mp4
5093,ride_4c508b_20240407005809,20240407005809,24765368,24770975,5607,videos/ride_4c508b_20240407005809_front_camera.mp4
5094,ride_e05bea_20240409054612,20240409054612,24770975,24771305,330,videos/ride_e05bea_20240409054612_front_camera.mp4
5095,ride_dceec4_20240407170501,20240407170501,24771305,24772769,1464,videos/ride_dceec4_20240407170501_front_camera.mp4
5096,ride_577967_20240406085740,20240406085740,24772769,24782072,9303,videos/ride_577967_20240406085740_front_camera.mp4
5097,ride_e9ebea_20240411043527,20240411043527,24782072,24788983,6911,videos/ride_e9ebea_20240411043527_front_camera.mp4
5098,ride_e9ebea_20240409112409,20240409112409,24788983,24796428,7445,videos/ride_e9ebea_20240409112409_front_camera.mp4
5099,ride_a8f8dd_20240410012010,20240410012010,24796428,24799299,2871,videos/ride_a8f8dd_20240410012010_front_camera.mp4
5100,ride_a8f8dd_20240410045601,20240410045601,24799299,24799791,492,videos/ride_a8f8dd_20240410045601_front_camera.mp4
5101,ride_e05bea_20240409011239,20240409011239,24799791,24800348,557,videos/ride_e05bea_20240409011239_front_camera.mp4
5102,ride_4c508b_20240407221037,20240407221037,24800348,24805237,4889,videos/ride_4c508b_20240407221037_front_camera.mp4
5103,ride_577967_20240409074206,20240409074206,24805237,24811577,6340,videos/ride_577967_20240409074206_front_camera.mp4
5104,ride_dceec4_20240411174503,20240411174503,24811577,24811877,300,videos/ride_dceec4_20240411174503_front_camera.mp4
5105,ride_315200_20240409061826,20240409061826,24811877,24820701,8824,videos/ride_315200_20240409061826_front_camera.mp4
5106,ride_dfac7a_20240410085843,20240410085843,24820701,24821472,771,videos/ride_dfac7a_20240410085843_front_camera.mp4
5107,ride_ca3e01_20240406202120,20240406202120,24821472,24827664,6192,videos/ride_ca3e01_20240406202120_front_camera.mp4
5108,ride_577967_20240408030713,20240408030713,24827664,24834471,6807,videos/ride_577967_20240408030713_front_camera.mp4
5109,ride_4c508b_20240405223529,20240405223529,24834471,24842186,7715,videos/ride_4c508b_20240405223529_front_camera.mp4
5110,ride_a8f8dd_20240409043617,20240409043617,24842186,24843091,905,videos/ride_a8f8dd_20240409043617_front_camera.mp4
5111,ride_c95741_20240411154932,20240411154932,24843091,24848080,4989,videos/ride_c95741_20240411154932_front_camera.mp4
5112,ride_b36a50_20240409102458,20240409102458,24848080,24852883,4803,videos/ride_b36a50_20240409102458_front_camera.mp4
5113,ride_b36a50_20240410114046,20240410114046,24852883,24857282,4399,videos/ride_b36a50_20240410114046_front_camera.mp4
5114,ride_c95741_20240405152300,20240405152300,24857282,24860789,3507,videos/ride_c95741_20240405152300_front_camera.mp4
5115,ride_a8f8dd_20240410020623,20240410020623,24860789,24867006,6217,videos/ride_a8f8dd_20240410020623_front_camera.mp4
5116,ride_dfac7a_20240410055433,20240410055433,24867006,24874253,7247,videos/ride_dfac7a_20240410055433_front_camera.mp4
5117,ride_e9ebea_20240409022806,20240409022806,24874253,24882726,8473,videos/ride_e9ebea_20240409022806_front_camera.mp4
5118,ride_315200_20240411013858,20240411013858,24882726,24886878,4152,videos/ride_315200_20240411013858_front_camera.mp4
5119,ride_ca3e01_20240405200801,20240405200801,24886878,24888577,1699,videos/ride_ca3e01_20240405200801_front_camera.mp4
5120,ride_a8f8dd_20240406123345,20240406123345,24888577,24893343,4766,videos/ride_a8f8dd_20240406123345_front_camera.mp4
5121,ride_a8f8dd_20240410051600,20240410051600,24893343,24893894,551,videos/ride_a8f8dd_20240410051600_front_camera.mp4
5122,ride_ca3e01_20240409213228,20240409213228,24893894,24901880,7986,videos/ride_ca3e01_20240409213228_front_camera.mp4
5123,ride_c95741_20240409110636,20240409110636,24901880,24903318,1438,videos/ride_c95741_20240409110636_front_camera.mp4
5124,ride_33d262_20240410195846,20240410195846,24903318,24904991,1673,videos/ride_33d262_20240410195846_front_camera.mp4
5125,ride_a8f8dd_20240407042526,20240407042526,24904991,24905598,607,videos/ride_a8f8dd_20240407042526_front_camera.mp4
5126,ride_c95741_20240407115217,20240407115217,24905598,24908418,2820,videos/ride_c95741_20240407115217_front_camera.mp4
5127,ride_315200_20240411043542,20240411043542,24908418,24916037,7619,videos/ride_315200_20240411043542_front_camera.mp4
5128,ride_315200_20240411021720,20240411021720,24916037,24922751,6714,videos/ride_315200_20240411021720_front_camera.mp4
5129,ride_d1c99e_20240405170510,20240405170510,24922751,24922989,238,videos/ride_d1c99e_20240405170510_front_camera.mp4
5130,ride_577967_20240408012615,20240408012615,24922989,24927255,4266,videos/ride_577967_20240408012615_front_camera.mp4
5131,ride_dceec4_20240406163528,20240406163528,24927255,24927997,742,videos/ride_dceec4_20240406163528_front_camera.mp4
5132,ride_dfac7a_20240411060743,20240411060743,24927997,24930874,2877,videos/ride_dfac7a_20240411060743_front_camera.mp4
5133,ride_c95741_20240409155713,20240409155713,24930874,24935753,4879,videos/ride_c95741_20240409155713_front_camera.mp4
5134,ride_e9ebea_20240409084131,20240409084131,24935753,24945566,9813,videos/ride_e9ebea_20240409084131_front_camera.mp4
5135,ride_577967_20240409020142,20240409020142,24945566,24949564,3998,videos/ride_577967_20240409020142_front_camera.mp4
5136,ride_577967_20240406083438,20240406083438,24949564,24956304,6740,videos/ride_577967_20240406083438_front_camera.mp4
5137,ride_b36a50_20240410090720,20240410090720,24956304,24977904,21600,videos/ride_b36a50_20240410090720_front_camera.mp4
5138,ride_dfac7a_20240411031236,20240411031236,24977904,24980948,3044,videos/ride_dfac7a_20240411031236_front_camera.mp4
5139,ride_577967_20240406043024,20240406043024,24980948,24985080,4132,videos/ride_577967_20240406043024_front_camera.mp4
5140,ride_315200_20240409041327,20240409041327,24985080,24991101,6021,videos/ride_315200_20240409041327_front_camera.mp4
5141,ride_d1c99e_20240406161324,20240406161324,24991101,24991793,692,videos/ride_d1c99e_20240406161324_front_camera.mp4
5142,ride_a8f8dd_20240409041347,20240409041347,24991793,24992700,907,videos/ride_a8f8dd_20240409041347_front_camera.mp4
5143,ride_577967_20240406094842,20240406094842,24992700,24999458,6758,videos/ride_577967_20240406094842_front_camera.mp4
5144,ride_4c508b_20240408023403,20240408023403,24999458,25001955,2497,videos/ride_4c508b_20240408023403_front_camera.mp4
5145,ride_4c508b_20240409035548,20240409035548,25001955,25003187,1232,videos/ride_4c508b_20240409035548_front_camera.mp4
5146,ride_e9ebea_20240411024144,20240411024144,25003187,25010856,7669,videos/ride_e9ebea_20240411024144_front_camera.mp4
5147,ride_c95741_20240405133425,20240405133425,25010856,25014031,3175,videos/ride_c95741_20240405133425_front_camera.mp4
5148,ride_a8f8dd_20240410074714,20240410074714,25014031,25017231,3200,videos/ride_a8f8dd_20240410074714_front_camera.mp4
5149,ride_a8f8dd_20240410101704,20240410101704,25017231,25022453,5222,videos/ride_a8f8dd_20240410101704_front_camera.mp4
5150,ride_6e901d_20240411042705,20240411042705,25022453,25023863,1410,videos/ride_6e901d_20240411042705_front_camera.mp4
5151,ride_ca3e01_20240409225109,20240409225109,25023863,25029560,5697,videos/ride_ca3e01_20240409225109_front_camera.mp4
5152,ride_195200_20240411051408,20240411051408,25029560,25031788,2228,videos/ride_195200_20240411051408_front_camera.mp4
5153,ride_ca3e01_20240409220413,20240409220413,25031788,25040209,8421,videos/ride_ca3e01_20240409220413_front_camera.mp4
5154,ride_ca3e01_20240406204757,20240406204757,25040209,25051450,11241,videos/ride_ca3e01_20240406204757_front_camera.mp4
5155,ride_315200_20240408090346,20240408090346,25051450,25061063,9613,videos/ride_315200_20240408090346_front_camera.mp4
5156,ride_577967_20240406093440,20240406093440,25061063,25067769,6706,videos/ride_577967_20240406093440_front_camera.mp4
5157,ride_a8f8dd_20240406022550,20240406022550,25067769,25072650,4881,videos/ride_a8f8dd_20240406022550_front_camera.mp4
5158,ride_195200_20240408070341,20240408070341,25072650,25074462,1812,videos/ride_195200_20240408070341_front_camera.mp4
5159,ride_b36a50_20240408101800,20240408101800,25074462,25086735,12273,videos/ride_b36a50_20240408101800_front_camera.mp4
5160,ride_315200_20240410023319,20240410023319,25086735,25095119,8384,videos/ride_315200_20240410023319_front_camera.mp4
5161,ride_b36a50_20240409101732,20240409101732,25095119,25098042,2923,videos/ride_b36a50_20240409101732_front_camera.mp4
5162,ride_e9ebea_20240406030627,20240406030627,25098042,25102504,4462,videos/ride_e9ebea_20240406030627_front_camera.mp4
5163,ride_c95741_20240411104459,20240411104459,25102504,25107225,4721,videos/ride_c95741_20240411104459_front_camera.mp4
5164,ride_dceec4_20240406161239,20240406161239,25107225,25107592,367,videos/ride_dceec4_20240406161239_front_camera.mp4
5165,ride_4c508b_20240410233628,20240410233628,25107592,25111288,3696,videos/ride_4c508b_20240410233628_front_camera.mp4
5166,ride_dfac7a_20240409022651,20240409022651,25111288,25118484,7196,videos/ride_dfac7a_20240409022651_front_camera.mp4
5167,ride_ca3e01_20240406004628,20240406004628,25118484,25129088,10604,videos/ride_ca3e01_20240406004628_front_camera.mp4
5168,ride_4c508b_20240410205449,20240410205449,25129088,25136820,7732,videos/ride_4c508b_20240410205449_front_camera.mp4
5169,ride_c95741_20240407121316,20240407121316,25136820,25140200,3380,videos/ride_c95741_20240407121316_front_camera.mp4
5170,ride_c95741_20240407130831,20240407130831,25140200,25141536,1336,videos/ride_c95741_20240407130831_front_camera.mp4
5171,ride_315200_20240408065805,20240408065805,25141536,25143282,1746,videos/ride_315200_20240408065805_front_camera.mp4
5172,ride_ca3e01_20240406171107,20240406171107,25143282,25143659,377,videos/ride_ca3e01_20240406171107_front_camera.mp4
5173,ride_e9ebea_20240407064032,20240407064032,25143659,25147488,3829,videos/ride_e9ebea_20240407064032_front_camera.mp4
5174,ride_315200_20240409033529,20240409033529,25147488,25148469,981,videos/ride_315200_20240409033529_front_camera.mp4
5175,ride_dc1e3b_20240411022210,20240411022210,25148469,25149338,869,videos/ride_dc1e3b_20240411022210_front_camera.mp4
5176,ride_e9ebea_20240411051713,20240411051713,25149338,25149554,216,videos/ride_e9ebea_20240411051713_front_camera.mp4
5177,ride_4c508b_20240406202616,20240406202616,25149554,25150442,888,videos/ride_4c508b_20240406202616_front_camera.mp4
5178,ride_b36a50_20240410103646,20240410103646,25150442,25154832,4390,videos/ride_b36a50_20240410103646_front_camera.mp4
5179,ride_577967_20240409011145,20240409011145,25154832,25160994,6162,videos/ride_577967_20240409011145_front_camera.mp4
5180,ride_195200_20240409054613,20240409054613,25160994,25167954,6960,videos/ride_195200_20240409054613_front_camera.mp4
5181,ride_315200_20240409022827,20240409022827,25167954,25169171,1217,videos/ride_315200_20240409022827_front_camera.mp4
5182,ride_c95741_20240411160659,20240411160659,25169171,25174128,4957,videos/ride_c95741_20240411160659_front_camera.mp4
5183,ride_dfac7a_20240408000214,20240408000214,25174128,25178849,4721,videos/ride_dfac7a_20240408000214_front_camera.mp4
5184,ride_dceec4_20240410182828,20240410182828,25178849,25180822,1973,videos/ride_dceec4_20240410182828_front_camera.mp4
5185,ride_dfac7a_20240408003513,20240408003513,25180822,25189899,9077,videos/ride_dfac7a_20240408003513_front_camera.mp4
5186,ride_46f8dd_20240409112026,20240409112026,25189899,25194709,4810,videos/ride_46f8dd_20240409112026_front_camera.mp4
5187,ride_4c508b_20240409231230,20240409231230,25194709,25196500,1791,videos/ride_4c508b_20240409231230_front_camera.mp4
5188,ride_c95741_20240411141618,20240411141618,25196500,25197840,1340,videos/ride_c95741_20240411141618_front_camera.mp4
5189,ride_315200_20240410051216,20240410051216,25197840,25205285,7445,videos/ride_315200_20240410051216_front_camera.mp4
5190,ride_dfac7a_20240406060019,20240406060019,25205285,25213403,8118,videos/ride_dfac7a_20240406060019_front_camera.mp4
5191,ride_577967_20240408003359,20240408003359,25213403,25219707,6304,videos/ride_577967_20240408003359_front_camera.mp4
5192,ride_dfac7a_20240410074116,20240410074116,25219707,25222736,3029,videos/ride_dfac7a_20240410074116_front_camera.mp4
5193,ride_7b9741_20240409132911,20240409132911,25222736,25223087,351,videos/ride_7b9741_20240409132911_front_camera.mp4
5194,ride_7b9741_20240410172711,20240410172711,25223087,25223216,129,videos/ride_7b9741_20240410172711_front_camera.mp4
5195,ride_46f8dd_20240410134107,20240410134107,25223216,25227011,3795,videos/ride_46f8dd_20240410134107_front_camera.mp4
5196,ride_46f8dd_20240409134621,20240409134621,25227011,25227780,769,videos/ride_46f8dd_20240409134621_front_camera.mp4
5197,ride_c95741_20240406132117,20240406132117,25227780,25230105,2325,videos/ride_c95741_20240406132117_front_camera.mp4
5198,ride_dceec4_20240410152721,20240410152721,25230105,25232135,2030,videos/ride_dceec4_20240410152721_front_camera.mp4
5199,ride_b36a50_20240408104440,20240408104440,25232135,25236031,3896,videos/ride_b36a50_20240408104440_front_camera.mp4
5200,ride_dceec4_20240406154842,20240406154842,25236031,25237355,1324,videos/ride_dceec4_20240406154842_front_camera.mp4
5201,ride_d1c99e_20240405161108,20240405161108,25237355,25238409,1054,videos/ride_d1c99e_20240405161108_front_camera.mp4
5202,ride_315200_20240410020151,20240410020151,25238409,25239774,1365,videos/ride_315200_20240410020151_front_camera.mp4
5203,ride_577967_20240406092843,20240406092843,25239774,25241442,1668,videos/ride_577967_20240406092843_front_camera.mp4
5204,ride_ca3e01_20240409222430,20240409222430,25241442,25246899,5457,videos/ride_ca3e01_20240409222430_front_camera.mp4
5205,ride_e9ebea_20240411030450,20240411030450,25246899,25249704,2805,videos/ride_e9ebea_20240411030450_front_camera.mp4
5206,ride_e9ebea_20240411015656,20240411015656,25249704,25252781,3077,videos/ride_e9ebea_20240411015656_front_camera.mp4
5207,ride_4c508b_20240410222221,20240410222221,25252781,25257840,5059,videos/ride_4c508b_20240410222221_front_camera.mp4
5208,ride_dceec4_20240406164446,20240406164446,25257840,25260507,2667,videos/ride_dceec4_20240406164446_front_camera.mp4
5209,ride_dfac7a_20240406054150,20240406054150,25260507,25260905,398,videos/ride_dfac7a_20240406054150_front_camera.mp4
5210,ride_a8f8dd_20240406122359,20240406122359,25260905,25265692,4787,videos/ride_a8f8dd_20240406122359_front_camera.mp4
5211,ride_dfac7a_20240409112815,20240409112815,25265692,25273439,7747,videos/ride_dfac7a_20240409112815_front_camera.mp4
5212,ride_46f8dd_20240408122429,20240408122429,25273439,25278791,5352,videos/ride_46f8dd_20240408122429_front_camera.mp4
5213,ride_52901d_20240406013027,20240406013027,25278791,25281092,2301,videos/ride_52901d_20240406013027_front_camera.mp4
5214,ride_dceec4_20240408161616,20240408161616,25281092,25283086,1994,videos/ride_dceec4_20240408161616_front_camera.mp4
5215,ride_e9ebea_20240410063957,20240410063957,25283086,25290937,7851,videos/ride_e9ebea_20240410063957_front_camera.mp4
5216,ride_ca3e01_20240406000810,20240406000810,25290937,25292313,1376,videos/ride_ca3e01_20240406000810_front_camera.mp4
5217,ride_a8f8dd_20240406062027,20240406062027,25292313,25295394,3081,videos/ride_a8f8dd_20240406062027_front_camera.mp4
5218,ride_4c508b_20240410223419,20240410223419,25295394,25303010,7616,videos/ride_4c508b_20240410223419_front_camera.mp4
5219,ride_315200_20240408030159,20240408030159,25303010,25311720,8710,videos/ride_315200_20240408030159_front_camera.mp4
5220,ride_4c508b_20240411204304,20240411204304,25311720,25316617,4897,videos/ride_4c508b_20240411204304_front_camera.mp4
5221,ride_dceec4_20240408130730,20240408130730,25316617,25318345,1728,videos/ride_dceec4_20240408130730_front_camera.mp4
5222,ride_ca3e01_20240406001208,20240406001208,25318345,25324012,5667,videos/ride_ca3e01_20240406001208_front_camera.mp4
5223,ride_a8f8dd_20240406010816,20240406010816,25324012,25328651,4639,videos/ride_a8f8dd_20240406010816_front_camera.mp4
5224,ride_dfac7a_20240410061429,20240410061429,25328651,25337612,8961,videos/ride_dfac7a_20240410061429_front_camera.mp4
5225,ride_c95741_20240407104529,20240407104529,25337612,25339283,1671,videos/ride_c95741_20240407104529_front_camera.mp4
5226,ride_c95741_20240406134124,20240406134124,25339283,25347780,8497,videos/ride_c95741_20240406134124_front_camera.mp4
5227,ride_4c508b_20240410004635,20240410004635,25347780,25353534,5754,videos/ride_4c508b_20240410004635_front_camera.mp4
5228,ride_c95741_20240407093531,20240407093531,25353534,25360253,6719,videos/ride_c95741_20240407093531_front_camera.mp4
5229,ride_c95741_20240405143602,20240405143602,25360253,25365406,5153,videos/ride_c95741_20240405143602_front_camera.mp4
5230,ride_a8f8dd_20240406120308,20240406120308,25365406,25366240,834,videos/ride_a8f8dd_20240406120308_front_camera.mp4
5231,ride_a8f8dd_20240406121535,20240406121535,25366240,25369869,3629,videos/ride_a8f8dd_20240406121535_front_camera.mp4
5232,ride_e9ebea_20240410072021,20240410072021,25369869,25372899,3030,videos/ride_e9ebea_20240410072021_front_camera.mp4
5233,ride_94199e_20240409165104,20240409165104,25372899,25377573,4674,videos/ride_94199e_20240409165104_front_camera.mp4
5234,ride_33d262_20240405231939,20240405231939,25377573,25378011,438,videos/ride_33d262_20240405231939_front_camera.mp4
5235,ride_4c508b_20240405221312,20240405221312,25378011,25386451,8440,videos/ride_4c508b_20240405221312_front_camera.mp4
5236,ride_4c508b_20240409003403,20240409003403,25386451,25388810,2359,videos/ride_4c508b_20240409003403_front_camera.mp4
5237,ride_dceec4_20240411173840,20240411173840,25388810,25391256,2446,videos/ride_dceec4_20240411173840_front_camera.mp4
5238,ride_a8f8dd_20240408024248,20240408024248,25391256,25391403,147,videos/ride_a8f8dd_20240408024248_front_camera.mp4
5239,ride_4c508b_20240406005456,20240406005456,25391403,25397844,6441,videos/ride_4c508b_20240406005456_front_camera.mp4
5240,ride_a8f8dd_20240406024444,20240406024444,25397844,25398571,727,videos/ride_a8f8dd_20240406024444_front_camera.mp4
5241,ride_a8f8dd_20240409032533,20240409032533,25398571,25401231,2660,videos/ride_a8f8dd_20240409032533_front_camera.mp4
5242,ride_315200_20240406025506,20240406025506,25401231,25406864,5633,videos/ride_315200_20240406025506_front_camera.mp4
5243,ride_e9ebea_20240411040657,20240411040657,25406864,25410186,3322,videos/ride_e9ebea_20240411040657_front_camera.mp4
5244,ride_315200_20240409100811,20240409100811,25410186,25411236,1050,videos/ride_315200_20240409100811_front_camera.mp4
5245,ride_a8f8dd_20240406015212,20240406015212,25411236,25413962,2726,videos/ride_a8f8dd_20240406015212_front_camera.mp4
5246,ride_c95741_20240411150648,20240411150648,25413962,25417294,3332,videos/ride_c95741_20240411150648_front_camera.mp4
5247,ride_dfac7a_20240411025555,20240411025555,25417294,25420337,3043,videos/ride_dfac7a_20240411025555_front_camera.mp4
5248,ride_46f8dd_20240410133646,20240410133646,25420337,25422034,1697,videos/ride_46f8dd_20240410133646_front_camera.mp4
5249,ride_dfac7a_20240409064434,20240409064434,25422034,25431800,9766,videos/ride_dfac7a_20240409064434_front_camera.mp4
5250,ride_315200_20240409043643,20240409043643,25431800,25433205,1405,videos/ride_315200_20240409043643_front_camera.mp4
5251,ride_315200_20240409102408,20240409102408,25433205,25440768,7563,videos/ride_315200_20240409102408_front_camera.mp4
5252,ride_e9ebea_20240411072221,20240411072221,25440768,25448406,7638,videos/ride_e9ebea_20240411072221_front_camera.mp4
5253,ride_e9ebea_20240411054347,20240411054347,25448406,25458737,10331,videos/ride_e9ebea_20240411054347_front_camera.mp4
5254,ride_e9ebea_20240410032504,20240410032504,25458737,25466714,7977,videos/ride_e9ebea_20240410032504_front_camera.mp4
5255,ride_dfac7a_20240407044944,20240407044944,25466714,25469913,3199,videos/ride_dfac7a_20240407044944_front_camera.mp4
5256,ride_315200_20240410021621,20240410021621,25469913,25478865,8952,videos/ride_315200_20240410021621_front_camera.mp4
5257,ride_195200_20240409070301,20240409070301,25478865,25483762,4897,videos/ride_195200_20240409070301_front_camera.mp4
5258,ride_46f8dd_20240408161946,20240408161946,25483762,25486847,3085,videos/ride_46f8dd_20240408161946_front_camera.mp4
5259,ride_315200_20240410034427,20240410034427,25486847,25494597,7750,videos/ride_315200_20240410034427_front_camera.mp4
5260,ride_c95741_20240411153950,20240411153950,25494597,25498094,3497,videos/ride_c95741_20240411153950_front_camera.mp4
5261,ride_dfac7a_20240409032949,20240409032949,25498094,25507315,9221,videos/ride_dfac7a_20240409032949_front_camera.mp4
5262,ride_ca3e01_20240410184850,20240410184850,25507315,25510089,2774,videos/ride_ca3e01_20240410184850_front_camera.mp4
5263,ride_577967_20240406043927,20240406043927,25510089,25516123,6034,videos/ride_577967_20240406043927_front_camera.mp4
5264,ride_315200_20240409032400,20240409032400,25516123,25517123,1000,videos/ride_315200_20240409032400_front_camera.mp4
5265,ride_c95741_20240407120825,20240407120825,25517123,25518641,1518,videos/ride_c95741_20240407120825_front_camera.mp4
5266,ride_4c508b_20240407003515,20240407003515,25518641,25520761,2120,videos/ride_4c508b_20240407003515_front_camera.mp4
5267,ride_4c508b_20240409204049,20240409204049,25520761,25522069,1308,videos/ride_4c508b_20240409204049_front_camera.mp4
5268,ride_e9ebea_20240407064837,20240407064837,25522069,25526059,3990,videos/ride_e9ebea_20240407064837_front_camera.mp4
5269,ride_46f8dd_20240410134939,20240410134939,25526059,25531410,5351,videos/ride_46f8dd_20240410134939_front_camera.mp4
5270,ride_315200_20240408071613,20240408071613,25531410,25533622,2212,videos/ride_315200_20240408071613_front_camera.mp4
5271,ride_c95741_20240409112141,20240409112141,25533622,25547903,14281,videos/ride_c95741_20240409112141_front_camera.mp4
5272,ride_6e901d_20240411062452,20240411062452,25547903,25552541,4638,videos/ride_6e901d_20240411062452_front_camera.mp4
5273,ride_577967_20240406073928,20240406073928,25552541,25558978,6437,videos/ride_577967_20240406073928_front_camera.mp4
5274,ride_b36a50_20240409092626,20240409092626,25558978,25559800,822,videos/ride_b36a50_20240409092626_front_camera.mp4
5275,ride_a8f8dd_20240409040701,20240409040701,25559800,25560671,871,videos/ride_a8f8dd_20240409040701_front_camera.mp4
5276,ride_c95741_20240406132628,20240406132628,25560671,25563764,3093,videos/ride_c95741_20240406132628_front_camera.mp4
5277,ride_e05bea_20240410082839,20240410082839,25563764,25564021,257,videos/ride_e05bea_20240410082839_front_camera.mp4
5278,ride_315200_20240411030128,20240411030128,25564021,25571796,7775,videos/ride_315200_20240411030128_front_camera.mp4
5279,ride_c95741_20240409154812,20240409154812,25571796,25575147,3351,videos/ride_c95741_20240409154812_front_camera.mp4
5280,ride_dceec4_20240408125622,20240408125622,25575147,25576809,1662,videos/ride_dceec4_20240408125622_front_camera.mp4
5281,ride_315200_20240406013501,20240406013501,25576809,25582826,6017,videos/ride_315200_20240406013501_front_camera.mp4
5282,ride_e9ebea_20240411045716,20240411045716,25582826,25590511,7685,videos/ride_e9ebea_20240411045716_front_camera.mp4
5283,ride_315200_20240409043317,20240409043317,25590511,25591448,937,videos/ride_315200_20240409043317_front_camera.mp4
5284,ride_c95741_20240411174838,20240411174838,25591448,25591946,498,videos/ride_c95741_20240411174838_front_camera.mp4
5285,ride_ca3e01_20240405202903,20240405202903,25591946,25600077,8131,videos/ride_ca3e01_20240405202903_front_camera.mp4
5286,ride_a8f8dd_20240407011715,20240407011715,25600077,25604180,4103,videos/ride_a8f8dd_20240407011715_front_camera.mp4
5287,ride_bf8741_20240407185925,20240407185925,25604180,25604248,68,videos/ride_bf8741_20240407185925_front_camera.mp4
5288,ride_577967_20240409014645,20240409014645,25604248,25610111,5863,videos/ride_577967_20240409014645_front_camera.mp4
5289,ride_a8f8dd_20240409075332,20240409075332,25610111,25613304,3193,videos/ride_a8f8dd_20240409075332_front_camera.mp4
5290,ride_577967_20240406064036,20240406064036,25613304,25619936,6632,videos/ride_577967_20240406064036_front_camera.mp4
5291,ride_e9ebea_20240409091945,20240409091945,25619936,25623494,3558,videos/ride_e9ebea_20240409091945_front_camera.mp4
5292,ride_dceec4_20240410130223,20240410130223,25623494,25625703,2209,videos/ride_dceec4_20240410130223_front_camera.mp4
5293,ride_4c508b_20240407212416,20240407212416,25625703,25633002,7299,videos/ride_4c508b_20240407212416_front_camera.mp4
5294,ride_e9ebea_20240409032914,20240409032914,25633002,25642225,9223,videos/ride_e9ebea_20240409032914_front_camera.mp4
5295,ride_dceec4_20240411163627,20240411163627,25642225,25644736,2511,videos/ride_dceec4_20240411163627_front_camera.mp4
5296,ride_c95741_20240409154256,20240409154256,25644736,25646521,1785,videos/ride_c95741_20240409154256_front_camera.mp4
5297,ride_e9ebea_20240411035511,20240411035511,25646521,25649348,2827,videos/ride_e9ebea_20240411035511_front_camera.mp4
5298,ride_4c508b_20240409235518,20240409235518,25649348,25654037,4689,videos/ride_4c508b_20240409235518_front_camera.mp4
5299,ride_a8f8dd_20240410043534,20240410043534,25654037,25657048,3011,videos/ride_a8f8dd_20240410043534_front_camera.mp4
5300,ride_e9ebea_20240409115003,20240409115003,25657048,25666096,9048,videos/ride_e9ebea_20240409115003_front_camera.mp4
5301,ride_4c508b_20240407215423,20240407215423,25666096,25670418,4322,videos/ride_4c508b_20240407215423_front_camera.mp4
5302,ride_dceec4_20240411184731,20240411184731,25670418,25672938,2520,videos/ride_dceec4_20240411184731_front_camera.mp4
5303,ride_a8f8dd_20240410032438,20240410032438,25672938,25673053,115,videos/ride_a8f8dd_20240410032438_front_camera.mp4
5304,ride_46f8dd_20240410142047,20240410142047,25673053,25679151,6098,videos/ride_46f8dd_20240410142047_front_camera.mp4
5305,ride_c95741_20240405144700,20240405144700,25679151,25689940,10789,videos/ride_c95741_20240405144700_front_camera.mp4
5306,ride_577967_20240408032150,20240408032150,25689940,25696171,6231,videos/ride_577967_20240408032150_front_camera.mp4
5307,ride_315200_20240411011451,20240411011451,25696171,25704256,8085,videos/ride_315200_20240411011451_front_camera.mp4
5308,ride_e9ebea_20240409080819,20240409080819,25704256,25715834,11578,videos/ride_e9ebea_20240409080819_front_camera.mp4
5309,ride_a8f8dd_20240409032138,20240409032138,25715834,25716467,633,videos/ride_a8f8dd_20240409032138_front_camera.mp4
5310,ride_c95741_20240407123535,20240407123535,25716467,25721248,4781,videos/ride_c95741_20240407123535_front_camera.mp4
5311,ride_a8f8dd_20240407004047,20240407004047,25721248,25726221,4973,videos/ride_a8f8dd_20240407004047_front_camera.mp4
5312,ride_a8f8dd_20240409021639,20240409021639,25726221,25731269,5048,videos/ride_a8f8dd_20240409021639_front_camera.mp4
