uid,model,scene,n,fps,ctx,flag,n_events,score,cls,birth,birth_s,branch,onset,zprobe,bncc,box
matrixgame_r11_FL,matrixgame,r11_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r11_FL,minwm,r11_FL,77,16.0,13,1,1,0.38,truck,13.0,0.0,A,9.62,0.13,0.4,"[392.4, 282.8, 441.9, 331.1]"
worldcam_r11_FL,worldcam,r11_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r11_FL,worldplay,r11_FL,146,24.0,1,0,0,,,,,,,,,
yume_r11_FL,yume,r11_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r11_FL,ours_pca8,r11_FL,108,16.0,12,0,0,-0.8,car,90.0,4.88,A,1.02,0.14,0.8,"[494.6, 69.5, 597.7, 187.9]"
ours_pca4_r11_FL,ours_pca4,r11_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r11_FL,ours_pca2,r11_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r11_FL,ours_16node,r11_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r11_FL,ours_4node,r11_FL,108,16.0,12,0,0,-0.48,truck,82.0,4.38,B,1.57,0.22,0.9,"[200.6, 110.2, 350.7, 223.0]"
ours_noatok_r11_FL,ours_noatok,r11_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r11_FL,ours_noadaln,r11_FL,108,16.0,12,0,0,,,,,,,,,
astra_r11_FR,astra,r11_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r11_FR,matrixgame,r11_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r11_FR,minwm,r11_FR,77,16.0,13,0,0,-0.57,car,13.0,0.0,A,2.16,0.13,0.9,"[504.9, 246.7, 574.6, 291.0]"
worldcam_r11_FR,worldcam,r11_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r11_FR,worldplay,r11_FR,146,24.0,1,0,0,,,,,,,,,
yume_r11_FR,yume,r11_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r11_FR,ours_pca8,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r11_FR,ours_pca4,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r11_FR,ours_pca2,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r11_FR,ours_16node,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r11_FR,ours_4node,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r11_FR,ours_noatok,r11_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r11_FR,ours_noadaln,r11_FR,108,16.0,12,0,0,,,,,,,,,
astra_r11_L,astra,r11_L,125,20.0,4,0,0,-0.68,bench,109.0,5.25,A,1.62,0.27,0.97,"[537.9, 278.6, 620.8, 319.7]"
matrixgame_r11_L,matrixgame,r11_L,152,25.0,1,0,0,,,,,,,,,
minwm_r11_L,minwm,r11_L,77,16.0,13,1,1,0.17,car,13.0,0.0,A,18.67,0.22,0.54,"[398.8, 268.1, 477.4, 332.8]"
worldcam_r11_L,worldcam,r11_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r11_L,worldplay,r11_L,146,24.0,1,0,0,,,,,,,,,
yume_r11_L,yume,r11_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r11_L,ours_pca8,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r11_L,ours_pca4,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r11_L,ours_pca2,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r11_L,ours_16node,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r11_L,ours_4node,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r11_L,ours_noatok,r11_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r11_L,ours_noadaln,r11_L,108,16.0,12,0,0,,,,,,,,,
astra_r11_R,astra,r11_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r11_R,matrixgame,r11_R,152,25.0,1,0,0,,,,,,,,,
minwm_r11_R,minwm,r11_R,77,16.0,13,1,1,0.15,car,13.0,0.0,A,24.96,0.15,0.55,"[394.5, 271.6, 460.5, 324.8]"
worldcam_r11_R,worldcam,r11_R,241,30.0,65,0,0,,,,,,,,,
worldplay_r11_R,worldplay,r11_R,146,24.0,1,0,0,,,,,,,,,
yume_r11_R,yume,r11_R,98,16.0,1,1,1,0.06,car,95.0,5.88,A,9.81,0.13,0.61,"[992.8, 388.4, 1059.5, 454.5]"
ours_pca8_r11_R,ours_pca8,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r11_R,ours_pca4,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r11_R,ours_pca2,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r11_R,ours_16node,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r11_R,ours_4node,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r11_R,ours_noatok,r11_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r11_R,ours_noadaln,r11_R,108,16.0,12,0,0,,,,,,,,,
astra_r12_B,astra,r12_B,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_B,matrixgame,r12_B,152,25.0,1,0,0,-0.77,car,82.0,3.24,B,0.68,0.47,0.82,"[301.4, 191.7, 330.6, 210.7]"
minwm_r12_B,minwm,r12_B,77,16.0,13,0,0,,,,,,,,,
worldcam_r12_B,worldcam,r12_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_B,worldplay,r12_B,146,24.0,1,0,0,,,,,,,,,
yume_r12_B,yume,r12_B,98,16.0,1,0,0,-0.54,car,17.0,1.0,A,2.32,0.74,0.59,"[449.8, 375.3, 489.9, 412.5]"
ours_pca8_r12_B,ours_pca8,r12_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_B,ours_pca4,r12_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_B,ours_pca2,r12_B,108,16.0,12,0,0,-0.71,truck,18.0,0.38,A,1.46,0.73,0.88,"[277.5, 224.8, 319.9, 254.1]"
ours_16node_r12_B,ours_16node,r12_B,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_B,ours_4node,r12_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_B,ours_noatok,r12_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r12_B,ours_noadaln,r12_B,108,16.0,12,0,0,,,,,,,,,
astra_r12_BL,astra,r12_BL,125,20.0,4,0,0,-0.59,car,66.0,3.1,A,2.04,0.62,0.58,"[423.8, 249.9, 472.7, 277.8]"
matrixgame_r12_BL,matrixgame,r12_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r12_BL,minwm,r12_BL,77,16.0,13,0,0,-0.43,car,26.0,0.81,B,1.71,0.31,0.76,"[499.9, 244.8, 544.0, 277.3]"
worldcam_r12_BL,worldcam,r12_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_BL,worldplay,r12_BL,146,24.0,1,0,0,-0.59,car,62.0,2.54,B,1.24,0.83,0.79,"[477.7, 260.0, 511.2, 292.0]"
yume_r12_BL,yume,r12_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r12_BL,ours_pca8,r12_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_BL,ours_pca4,r12_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_BL,ours_pca2,r12_BL,108,16.0,12,0,0,-0.75,car,62.0,3.12,B,0.76,0.23,0.73,"[457.1, 225.9, 491.1, 251.7]"
ours_16node_r12_BL,ours_16node,r12_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_BL,ours_4node,r12_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_BL,ours_noatok,r12_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r12_BL,ours_noadaln,r12_BL,108,16.0,12,0,0,,,,,,,,,
astra_r12_BR,astra,r12_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_BR,matrixgame,r12_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r12_BR,minwm,r12_BR,77,16.0,13,0,0,,,,,,,,,
worldcam_r12_BR,worldcam,r12_BR,241,30.0,65,0,0,-0.5,car,231.0,5.53,A,3.9,0.75,0.57,"[613.3, 234.2, 662.3, 250.5]"
worldplay_r12_BR,worldplay,r12_BR,146,24.0,1,0,0,,,,,,,,,
yume_r12_BR,yume,r12_BR,98,16.0,1,0,0,-0.49,car,85.0,5.25,B,1.52,0.83,0.52,"[329.3, 378.3, 407.3, 403.4]"
ours_pca8_r12_BR,ours_pca8,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_BR,ours_pca4,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_BR,ours_pca2,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r12_BR,ours_16node,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_BR,ours_4node,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_BR,ours_noatok,r12_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r12_BR,ours_noadaln,r12_BR,108,16.0,12,0,0,-0.46,car,68.0,3.5,A,3.53,0.6,0.95,"[263.9, 259.8, 316.5, 297.4]"
astra_r12_F,astra,r12_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_F,matrixgame,r12_F,152,25.0,1,0,0,-0.76,suitcase,126.0,5.0,A,1.19,0.37,0.37,"[177.1, 226.8, 216.5, 299.3]"
minwm_r12_F,minwm,r12_F,77,16.0,13,0,0,-0.83,car,13.0,0.0,A,0.83,0.15,0.34,"[220.6, 258.4, 252.1, 283.0]"
worldcam_r12_F,worldcam,r12_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_F,worldplay,r12_F,146,24.0,1,0,0,-0.9,car,22.0,0.88,A,0.48,0.27,0.65,"[229.2, 258.8, 268.7, 284.5]"
yume_r12_F,yume,r12_F,98,16.0,1,0,0,-0.53,car,76.0,4.69,A,2.35,0.0,0.0,"[907.1, 364.1, 976.1, 412.4]"
ours_pca8_r12_F,ours_pca8,r12_F,108,16.0,12,1,1,0.16,car,52.0,2.5,B,3.98,0.19,0.97,"[397.6, 258.6, 438.7, 290.3]"
ours_pca4_r12_F,ours_pca4,r12_F,108,16.0,12,0,0,-0.46,car,23.0,0.69,A,3.19,0.4,0.95,"[415.5, 256.5, 447.9, 281.0]"
ours_pca2_r12_F,ours_pca2,r12_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r12_F,ours_16node,r12_F,108,16.0,12,0,0,-0.48,car,41.0,1.81,A,2.63,0.5,0.96,"[423.6, 250.1, 458.5, 275.6]"
ours_4node_r12_F,ours_4node,r12_F,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_F,ours_noatok,r12_F,108,16.0,12,0,0,-0.47,car,55.0,2.69,A,2.67,0.47,0.95,"[394.3, 254.1, 437.8, 284.7]"
ours_noadaln_r12_F,ours_noadaln,r12_F,108,16.0,12,0,0,,,,,,,,,
astra_r12_FL,astra,r12_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_FL,matrixgame,r12_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r12_FL,minwm,r12_FL,77,16.0,13,0,0,-0.66,truck,17.0,0.25,A,1.93,0.83,0.92,"[271.0, 255.8, 315.4, 285.1]"
worldcam_r12_FL,worldcam,r12_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_FL,worldplay,r12_FL,146,24.0,1,0,0,-0.6,car,91.0,3.75,A,2.02,0.15,0.43,"[371.0, 225.5, 407.8, 307.4]"
yume_r12_FL,yume,r12_FL,98,16.0,1,0,0,-0.8,car,66.0,4.06,A,0.98,0.32,0.68,"[904.7, 384.8, 964.0, 432.8]"
ours_pca8_r12_FL,ours_pca8,r12_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_FL,ours_pca4,r12_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_FL,ours_pca2,r12_FL,108,16.0,12,0,0,-0.62,car,82.0,4.38,A,1.88,0.7,0.86,"[461.8, 218.5, 512.1, 259.5]"
ours_16node_r12_FL,ours_16node,r12_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_FL,ours_4node,r12_FL,108,16.0,12,0,0,-0.76,car,57.0,2.81,B,0.72,0.69,0.72,"[454.0, 210.8, 498.1, 244.2]"
ours_noatok_r12_FL,ours_noatok,r12_FL,108,16.0,12,0,0,-0.2,bench,95.0,5.19,B,2.48,0.92,0.9,"[500.5, 203.8, 565.2, 245.0]"
ours_noadaln_r12_FL,ours_noadaln,r12_FL,108,16.0,12,0,0,,,,,,,,,
astra_r12_FR,astra,r12_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_FR,matrixgame,r12_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r12_FR,minwm,r12_FR,77,16.0,13,0,0,,,,,,,,,
worldcam_r12_FR,worldcam,r12_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_FR,worldplay,r12_FR,146,24.0,1,0,0,-0.73,car,32.0,1.29,B,1.14,0.31,0.56,"[602.1, 243.5, 661.6, 266.8]"
yume_r12_FR,yume,r12_FR,98,16.0,1,0,0,-0.2,car,42.0,2.56,B,2.46,0.45,0.5,"[725.4, 378.5, 809.7, 403.8]"
ours_pca8_r12_FR,ours_pca8,r12_FR,108,16.0,12,0,0,-0.43,car,89.0,4.81,A,2.84,0.57,0.52,"[151.9, 245.7, 195.1, 290.8]"
ours_pca4_r12_FR,ours_pca4,r12_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_FR,ours_pca2,r12_FR,108,16.0,12,0,0,-0.4,car,93.0,5.06,A,6.2,0.52,0.91,"[585.8, 224.7, 631.0, 247.3]"
ours_16node_r12_FR,ours_16node,r12_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_FR,ours_4node,r12_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_FR,ours_noatok,r12_FR,108,16.0,12,0,0,-0.42,car,46.0,2.12,A,3.29,0.5,0.92,"[298.9, 258.0, 337.3, 285.6]"
ours_noadaln_r12_FR,ours_noadaln,r12_FR,108,16.0,12,0,0,-0.59,car,56.0,2.75,A,2.03,0.53,0.64,"[651.1, 203.1, 708.0, 234.9]"
astra_r12_L,astra,r12_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_L,matrixgame,r12_L,152,25.0,1,0,0,,,,,,,,,
minwm_r12_L,minwm,r12_L,77,16.0,13,0,0,-0.48,car,33.0,1.25,B,1.55,0.29,0.89,"[469.8, 239.0, 517.1, 267.4]"
worldcam_r12_L,worldcam,r12_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r12_L,worldplay,r12_L,146,24.0,1,0,0,-0.61,car,1.0,0.0,B,1.18,0.2,0.87,"[282.2, 257.4, 320.0, 283.7]"
yume_r12_L,yume,r12_L,98,16.0,1,0,0,-0.79,car,19.0,1.12,A,1.06,0.16,0.72,"[531.0, 369.7, 579.3, 407.5]"
ours_pca8_r12_L,ours_pca8,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_L,ours_pca4,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_L,ours_pca2,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r12_L,ours_16node,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_L,ours_4node,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_L,ours_noatok,r12_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r12_L,ours_noadaln,r12_L,108,16.0,12,0,0,,,,,,,,,
astra_r12_R,astra,r12_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r12_R,matrixgame,r12_R,152,25.0,1,0,0,,,,,,,,,
minwm_r12_R,minwm,r12_R,77,16.0,13,0,0,,,,,,,,,
worldcam_r12_R,worldcam,r12_R,241,30.0,65,0,0,-0.73,car,225.0,5.33,A,1.34,0.62,0.27,"[415.5, 264.2, 475.8, 309.0]"
worldplay_r12_R,worldplay,r12_R,146,24.0,1,0,0,,,,,,,,,
yume_r12_R,yume,r12_R,98,16.0,1,0,0,-0.77,car,17.0,1.0,B,0.69,0.67,0.91,"[652.7, 353.0, 756.0, 420.5]"
ours_pca8_r12_R,ours_pca8,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r12_R,ours_pca4,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r12_R,ours_pca2,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r12_R,ours_16node,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r12_R,ours_4node,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r12_R,ours_noatok,r12_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r12_R,ours_noadaln,r12_R,108,16.0,12,0,0,-0.16,car,72.0,3.75,A,4.22,0.15,0.22,"[273.8, 253.1, 326.5, 289.4]"
astra_r13_B,astra,r13_B,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_B,matrixgame,r13_B,152,25.0,1,0,0,,,,,,,,,
minwm_r13_B,minwm,r13_B,77,16.0,13,0,0,-0.8,car,40.0,1.69,B,0.9,0.6,0.94,"[445.6, 215.8, 476.5, 255.7]"
worldcam_r13_B,worldcam,r13_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_B,worldplay,r13_B,146,24.0,1,0,0,,,,,,,,,
yume_r13_B,yume,r13_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_B,ours_pca8,r13_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_B,ours_pca4,r13_B,108,16.0,12,0,0,-0.21,bus,16.0,0.25,B,2.37,0.83,0.83,"[453.6, 188.0, 485.7, 232.9]"
ours_pca2_r13_B,ours_pca2,r13_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r13_B,ours_16node,r13_B,108,16.0,12,0,0,,,,,,,,,
ours_4node_r13_B,ours_4node,r13_B,108,16.0,12,0,0,-0.6,bus,53.0,2.56,A,2.01,0.43,0.96,"[420.7, 190.7, 444.6, 232.3]"
ours_noatok_r13_B,ours_noatok,r13_B,108,16.0,12,0,0,-0.48,bus,12.0,0.0,B,1.55,0.79,0.88,"[451.8, 188.6, 484.6, 233.7]"
ours_noadaln_r13_B,ours_noadaln,r13_B,108,16.0,12,0,0,,,,,,,,,
astra_r13_BL,astra,r13_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_BL,matrixgame,r13_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r13_BL,minwm,r13_BL,77,16.0,13,0,0,,,,,,,,,
worldcam_r13_BL,worldcam,r13_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_BL,worldplay,r13_BL,146,24.0,1,0,0,,,,,,,,,
yume_r13_BL,yume,r13_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_BL,ours_pca8,r13_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_BL,ours_pca4,r13_BL,108,16.0,12,0,0,-0.25,truck,28.0,1.0,A,3.75,0.34,0.36,"[500.1, 188.9, 534.7, 234.2]"
ours_pca2_r13_BL,ours_pca2,r13_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r13_BL,ours_16node,r13_BL,108,16.0,12,0,0,-0.6,car,45.0,2.06,B,2.91,0.82,0.92,"[456.7, 184.1, 480.6, 222.3]"
ours_4node_r13_BL,ours_4node,r13_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r13_BL,ours_noatok,r13_BL,108,16.0,12,0,0,-0.44,bus,30.0,1.12,A,2.81,0.33,0.92,"[510.5, 189.6, 541.0, 235.0]"
ours_noadaln_r13_BL,ours_noadaln,r13_BL,108,16.0,12,0,0,,,,,,,,,
astra_r13_BR,astra,r13_BR,125,20.0,4,0,0,-0.49,bus,91.0,4.35,A,2.53,0.59,0.75,"[150.3, 219.4, 186.3, 270.3]"
matrixgame_r13_BR,matrixgame,r13_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r13_BR,minwm,r13_BR,77,16.0,13,0,0,-0.62,car,21.0,0.5,A,2.59,0.81,0.96,"[463.4, 215.2, 502.8, 264.4]"
worldcam_r13_BR,worldcam,r13_BR,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_BR,worldplay,r13_BR,146,24.0,1,0,0,-0.74,car,132.0,5.46,A,4.01,0.87,0.75,"[642.0, 255.5, 699.9, 275.3]"
yume_r13_BR,yume,r13_BR,98,16.0,1,0,0,-0.52,car,67.0,4.12,A,3.95,0.76,0.67,"[689.2, 322.1, 724.3, 375.1]"
ours_pca8_r13_BR,ours_pca8,r13_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_BR,ours_pca4,r13_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r13_BR,ours_pca2,r13_BR,108,16.0,12,0,0,-0.47,car,81.0,4.31,A,2.64,0.11,0.5,"[182.9, 201.1, 204.7, 228.4]"
ours_16node_r13_BR,ours_16node,r13_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r13_BR,ours_4node,r13_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r13_BR,ours_noatok,r13_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r13_BR,ours_noadaln,r13_BR,108,16.0,12,0,0,,,,,,,,,
astra_r13_F,astra,r13_F,125,20.0,4,0,0,-0.68,car,25.0,1.05,A,1.62,0.0,0.67,"[277.4, 243.3, 414.9, 322.2]"
matrixgame_r13_F,matrixgame,r13_F,152,25.0,1,0,0,-0.71,bus,100.0,3.96,B,0.88,0.53,0.92,"[222.5, 119.0, 285.7, 186.8]"
minwm_r13_F,minwm,r13_F,77,16.0,13,0,0,-0.27,truck,13.0,0.0,B,6.31,0.64,0.5,"[451.5, 184.5, 484.5, 264.9]"
worldcam_r13_F,worldcam,r13_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_F,worldplay,r13_F,146,24.0,1,0,0,,,,,,,,,
yume_r13_F,yume,r13_F,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_F,ours_pca8,r13_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_F,ours_pca4,r13_F,108,16.0,12,0,0,-0.2,car,90.0,4.88,B,3.81,0.4,0.82,"[518.3, 163.9, 588.6, 241.6]"
ours_pca2_r13_F,ours_pca2,r13_F,108,16.0,12,0,0,-0.27,bus,19.0,0.44,B,3.41,0.81,0.9,"[457.0, 189.6, 488.7, 234.7]"
ours_16node_r13_F,ours_16node,r13_F,108,16.0,12,1,1,0.25,truck,17.0,0.31,B,3.75,0.82,0.89,"[453.4, 185.4, 485.8, 232.0]"
ours_4node_r13_F,ours_4node,r13_F,108,16.0,12,0,0,-0.36,car,39.0,1.69,B,3.64,0.87,0.93,"[457.4, 179.0, 494.8, 228.8]"
ours_noatok_r13_F,ours_noatok,r13_F,108,16.0,12,0,0,0.0,bus,96.0,5.25,B,4.72,0.56,0.9,"[535.3, 159.3, 611.6, 262.7]"
ours_noadaln_r13_F,ours_noadaln,r13_F,108,16.0,12,0,0,,,,,,,,,
astra_r13_FL,astra,r13_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_FL,matrixgame,r13_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r13_FL,minwm,r13_FL,77,16.0,13,0,0,-0.77,car,50.0,2.31,A,1.17,0.3,0.94,"[527.5, 200.6, 592.4, 230.5]"
worldcam_r13_FL,worldcam,r13_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_FL,worldplay,r13_FL,146,24.0,1,0,0,,,,,,,,,
yume_r13_FL,yume,r13_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_FL,ours_pca8,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_FL,ours_pca4,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r13_FL,ours_pca2,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r13_FL,ours_16node,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r13_FL,ours_4node,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r13_FL,ours_noatok,r13_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r13_FL,ours_noadaln,r13_FL,108,16.0,12,0,0,,,,,,,,,
astra_r13_FR,astra,r13_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_FR,matrixgame,r13_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r13_FR,minwm,r13_FR,77,16.0,13,0,0,-0.52,bus,58.0,2.81,B,1.44,0.87,0.81,"[470.2, 171.3, 513.7, 255.9]"
worldcam_r13_FR,worldcam,r13_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_FR,worldplay,r13_FR,146,24.0,1,0,0,-0.1,car,139.0,5.75,A,4.48,0.21,0.28,"[629.8, 240.9, 668.6, 260.8]"
yume_r13_FR,yume,r13_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_FR,ours_pca8,r13_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_FR,ours_pca4,r13_FR,108,16.0,12,0,0,0.0,bus,97.0,5.31,A,5.57,0.26,0.65,"[152.8, 163.3, 219.4, 253.3]"
ours_pca2_r13_FR,ours_pca2,r13_FR,108,16.0,12,0,0,-0.4,bus,77.0,4.06,A,4.36,0.54,0.91,"[242.3, 196.9, 293.9, 264.4]"
ours_16node_r13_FR,ours_16node,r13_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r13_FR,ours_4node,r13_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r13_FR,ours_noatok,r13_FR,108,16.0,12,0,0,-0.48,bus,56.0,2.75,A,5.47,0.44,0.96,"[325.7, 169.6, 361.0, 220.5]"
ours_noadaln_r13_FR,ours_noadaln,r13_FR,108,16.0,12,0,0,,,,,,,,,
astra_r13_L,astra,r13_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_L,matrixgame,r13_L,152,25.0,1,0,0,,,,,,,,,
minwm_r13_L,minwm,r13_L,77,16.0,13,0,0,-0.74,car,53.0,2.5,A,2.57,0.87,0.87,"[320.9, 183.2, 373.3, 233.1]"
worldcam_r13_L,worldcam,r13_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r13_L,worldplay,r13_L,146,24.0,1,0,0,-0.53,car,123.0,5.08,B,1.4,0.43,0.93,"[173.0, 391.8, 267.6, 436.8]"
yume_r13_L,yume,r13_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r13_L,ours_pca8,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r13_L,ours_pca4,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r13_L,ours_pca2,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r13_L,ours_16node,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r13_L,ours_4node,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r13_L,ours_noatok,r13_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r13_L,ours_noadaln,r13_L,108,16.0,12,0,0,-0.44,car,88.0,4.75,A,3.47,0.72,0.92,"[517.4, 204.4, 564.4, 236.3]"
astra_r13_R,astra,r13_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r13_R,matrixgame,r13_R,152,25.0,1,0,0,,,,,,,,,
