model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
16node,31,FL,3.14,-6.65,301.1,0.0696,-0.4124,-0.3329,-0.2924,0.2769,0.0779,0.0153,0.0719
4node,0,F,-22.96,-0.34,-105.6,0.5885,0.275,-0.3772,-0.1023,-0.0782,-0.1488,0.2843,0.2153
4node,0,FR,-36.04,-0.12,-351.1,0.4604,0.6005,-0.5986,-0.3418,0.0803,-0.2683,-0.2226,0.2907
4node,0,R,9.86,6.92,-541.0,-0.0438,0.7431,0.2623,0.2433,-0.105,0.0674,-0.1798,0.1111
4node,0,BR,7.28,4.22,-482.9,-0.0354,0.6833,0.236,0.2023,-0.0795,0.0998,-0.0623,0.0862
4node,0,B,19.51,3.84,114.3,-0.0738,-0.0499,0.197,-0.0507,-0.0973,0.0467,0.0033,-0.1565
4node,0,BL,11.13,-8.26,426.0,-0.1898,-0.5671,-0.0124,-0.4989,0.1126,0.1915,0.2087,-0.1184
4node,0,L,-11.06,-13.93,532.9,0.024,-0.7924,-0.3086,-0.2661,0.2325,0.0229,0.3806,-0.1043
4node,0,FL,-26.58,-4.99,125.3,0.4078,-0.4199,-0.2026,-0.0677,-0.2405,-0.0738,0.3756,0.1225
4node,1,F,-49.12,-3.37,-175.1,0.4856,-0.0076,-0.2183,0.1004,0.4244,-0.2294,-0.3169,-0.0379
4node,1,FR,-67.66,-0.24,-371.1,0.4347,0.4053,-0.2356,0.077,0.2519,-0.236,-0.0631,0.245
4node,1,R,-47.65,5.37,-642.3,0.1378,0.7406,0.3826,0.4883,0.2505,-0.1503,-0.1382,-0.0144
4node,1,BR,-3.39,6.88,-393.5,-0.0853,0.6048,0.3652,0.3461,-0.0454,-0.0779,0.1575,0.0591
4node,1,B,17.55,-0.65,56.3,-0.1468,0.0294,0.089,-0.1028,-0.1699,0.0585,0.1072,-0.1602
4node,1,BL,17.32,-0.25,474.3,-0.1779,-0.5194,-0.209,-0.4705,-0.1195,0.1198,-0.1161,-0.4191
4node,1,L,-28.03,-13.14,383.6,0.1085,-0.7586,-0.4238,-0.2033,0.2627,-0.1882,0.181,-0.1014
4node,1,FL,-32.6,-3.45,42.3,0.4683,-0.4395,-0.1836,0.1386,0.2472,-0.2704,-0.1208,0.1736
4node,2,F,-71.04,-5.32,-186.1,0.3127,-0.0066,-0.4532,0.0632,0.2984,-0.1425,0.2252,0.2239
4node,2,FR,-60.41,0.84,-496.5,0.3168,0.5568,-0.1676,0.0946,0.2002,-0.1701,-0.1499,0.3306
4node,2,R,-14.81,12.53,-869.0,0.0413,0.8482,0.3829,0.611,-0.0693,0.1419,0.1049,0.4181
4node,2,BR,11.58,5.31,-430.1,-0.1037,0.5607,0.3183,0.318,-0.1778,0.0027,-0.0225,-0.1101
4node,2,B,5.85,0.45,35.4,-0.0396,-0.0108,0.0244,-0.035,-0.0636,0.02,-0.013,-0.0538
4node,2,BL,24.01,-14.44,583.6,-0.1134,-0.6468,-0.1102,-0.3735,0.0812,0.154,0.1873,-0.2021
4node,2,L,6.24,-17.69,478.3,-0.0188,-0.7027,-0.1697,-0.3253,0.1182,0.2206,0.2476,-0.0168
4node,2,FL,-20.45,-16.68,206.5,0.3156,-0.5952,-0.2153,-0.1523,0.0391,-0.268,0.3397,0.0833
4node,3,F,-33.65,-3.15,-108.5,0.3504,0.3642,-0.5755,0.3941,0.6665,-0.5478,0.5886,0.3175
4node,3,FR,-51.36,4.84,-256.2,0.3365,0.5215,-0.5891,0.4171,0.5507,-0.3653,0.5018,0.3956
4node,3,R,12.05,10.57,-485.2,-0.0787,0.755,0.4106,0.2123,-0.2933,0.2398,-0.4382,0.0764
4node,3,BR,41.43,17.02,-221.5,-0.164,0.5538,0.5239,-0.0936,-0.4628,0.4147,-0.4743,-0.1691
4node,3,B,35.76,-5.92,162.0,-0.1231,-0.1215,0.1818,-0.2119,-0.2055,0.3032,-0.2229,-0.0107
4node,3,BL,67.01,10.55,803.7,-0.1695,-0.5228,0.1221,-0.5007,-0.2582,0.4117,-0.0741,-0.0836
4node,3,L,25.5,1.27,626.4,-0.0032,-0.7184,-0.1778,-0.4157,0.0087,0.1042,0.3647,0.0702
4node,3,FL,-65.44,-0.12,-2.8,0.1883,-0.4378,-0.3221,0.031,0.4357,-0.2428,0.5041,0.2226
4node,4,F,-12.87,-2.54,-52.7,0.2861,0.1398,-0.5538,-0.1528,-0.0242,0.1005,-0.1035,0.111
4node,4,FR,-14.21,7.15,-368.0,0.178,0.5213,-0.2338,0.33,-0.1064,0.3499,-0.0428,0.3061
4node,4,R,-12.21,8.16,-513.1,-0.0094,0.6349,0.2895,0.3647,-0.0683,0.2831,-0.1769,0.2314
4node,4,BR,-2.46,10.31,-471.2,-0.0722,0.6306,0.3617,0.31,-0.1818,0.1359,-0.1708,0.0773
4node,4,B,13.27,-3.46,67.9,-0.1978,-0.0815,0.2497,-0.2035,-0.026,0.0958,0.0304,-0.1126
4node,4,BL,19.36,-8.05,437.6,-0.1448,-0.5918,0.0293,-0.3642,0.1162,0.2296,0.1425,0.0393
4node,4,L,10.98,-15.61,456.8,-0.0053,-0.6792,-0.2248,-0.3305,0.1579,0.0554,0.3031,-0.0125
4node,4,FL,-22.65,-5.96,207.2,0.2718,-0.5249,-0.4067,-0.1392,0.098,0.1023,0.1335,0.0187
4node,5,F,-21.99,2.04,-114.0,0.1444,-0.1198,0.0836,0.4446,0.0748,0.1723,-0.2035,0.1866
4node,5,FR,-25.0,7.43,-395.8,0.1781,0.3554,0.0099,0.091,0.1583,0.291,-0.3398,0.2975
4node,5,R,-42.53,6.2,-665.9,0.0369,0.5342,0.2706,0.2702,-0.2006,0.4405,-0.1407,-0.0216
4node,5,BR,-42.03,10.61,-661.4,0.0498,0.5471,0.2677,0.3023,-0.1195,0.4797,-0.0117,0.0418
4node,5,B,-17.87,0.62,-58.6,0.0079,-0.0532,-0.0606,0.1428,0.1707,-0.0018,-0.0125,0.0502
4node,5,BL,24.62,-2.47,475.6,-0.1222,-0.4704,-0.0058,-0.2607,-0.1723,-0.0031,-0.2118,-0.2666
4node,5,L,-36.68,-9.74,430.0,0.0531,-0.6889,-0.3321,-0.2095,0.2039,-0.0093,0.1386,0.0495
4node,5,FL,-15.5,-4.43,208.1,0.2392,-0.4759,-0.1115,0.3372,-0.0926,0.1185,0.2161,0.1284
4node,6,F,-21.31,-1.93,-92.7,0.0928,-0.0435,-0.0796,0.4316,0.1002,0.0016,-0.3286,-0.0436
4node,6,FR,-24.63,6.18,-378.3,0.2162,0.4412,-0.0597,0.3753,-0.0077,0.2093,-0.1253,-0.3
4node,6,R,-18.83,14.61,-676.0,0.0003,0.6866,0.5716,0.5984,-0.4578,0.0495,0.4335,-0.193
4node,6,BR,-5.32,11.92,-510.6,-0.0307,0.527,0.5088,0.3628,-0.5804,0.2106,0.2389,-0.3118
4node,6,B,12.0,2.59,13.0,-0.0315,0.0347,0.0656,-0.0133,-0.1119,0.0341,0.051,-0.0607
4node,6,BL,5.37,-9.96,463.4,-0.0673,-0.6147,-0.3875,-0.5049,0.4195,-0.3216,-0.4506,-0.0095
4node,6,L,-6.69,-13.23,533.5,-0.0707,-0.727,-0.384,-0.5901,0.4699,-0.2306,-0.419,0.2034
4node,7,F,-43.6,-3.08,-184.6,0.6018,-0.051,0.1421,0.0139,0.3505,-0.3878,-0.1537,-0.2459
4node,7,FR,-85.13,3.05,-531.8,0.5623,0.616,-0.0863,-0.1577,0.5339,-0.3809,-0.2633,-0.1422
4node,7,R,-44.78,4.91,-611.5,0.1141,0.704,0.3935,0.4736,0.1098,-0.1069,-0.3363,-0.2602
4node,7,BR,-15.68,5.67,-454.8,-0.0397,0.5959,0.3605,0.4098,-0.0735,-0.0663,-0.1035,-0.2028
4node,7,B,15.29,1.96,38.8,-0.1393,0.0851,0.1096,-0.0339,-0.1995,0.0972,0.0887,-0.0773
4node,7,BL,27.24,-7.05,451.3,-0.1981,-0.4547,-0.2455,-0.426,-0.0608,0.1722,0.22,-0.1751
4node,7,L,-9.53,-20.35,477.5,0.0321,-0.7445,-0.5604,-0.3578,0.4028,-0.1764,0.3815,-0.1611
4node,7,FL,-16.4,-6.88,36.0,0.5007,-0.5115,0.1425,0.3025,-0.1168,-0.428,0.4881,-0.0383
4node,8,F,-20.15,-2.64,-95.8,0.5714,-0.0086,0.3047,-0.2219,0.1061,-0.1502,-0.4086,0.0314
4node,8,FR,-54.55,1.01,-429.2,0.4853,0.3159,0.5075,0.0987,0.2084,-0.4457,-0.0493,0.1737
4node,8,R,-51.87,14.3,-775.0,0.0946,0.7444,0.6883,0.549,-0.1501,-0.3319,-0.4603,-0.0905
4node,8,BR,-9.46,12.84,-508.1,-0.0201,0.6272,0.6241,0.4523,-0.2563,-0.2862,-0.2693,-0.202
4node,8,B,19.63,0.47,103.7,-0.1445,0.0016,-0.0445,-0.0988,-0.192,0.1317,0.1532,-0.055
4node,8,BL,26.79,-16.67,654.0,-0.1848,-0.6813,-0.3516,-0.5676,0.3804,-0.1711,-0.0789,-0.3964
4node,8,L,-9.76,-13.87,592.1,-0.0255,-0.7931,-0.3669,-0.6162,0.4631,-0.3787,0.4382,-0.1345
4node,8,FL,-17.89,-4.38,179.4,0.5162,-0.53,0.1238,-0.0958,0.0784,-0.2177,0.3464,0.3296
4node,9,F,-33.79,-3.86,-107.4,0.6356,-0.0013,-0.5446,0.4038,-0.4045,0.3146,0.4712,-0.1607
4node,9,FR,-55.54,1.29,-460.6,0.5245,0.5908,-0.5464,0.2215,-0.1873,0.0798,0.1614,0.0326
4node,9,R,-28.9,1.81,-709.6,0.103,0.7661,-0.0117,0.0923,-0.019,0.2848,-0.1051,0.3438
4node,9,BR,-3.3,4.32,-478.0,-0.204,0.5179,0.4246,0.0995,-0.1083,-0.0593,-0.1336,-0.2341
4node,9,B,16.73,-1.45,43.9,-0.2009,-0.0306,0.2564,-0.2028,-0.0129,0.0224,-0.0551,-0.1954
4node,9,BL,22.74,-3.11,455.2,-0.2234,-0.5234,0.1099,-0.5023,-0.0326,0.2114,0.0793,-0.2479
4node,9,L,-8.67,0.71,496.3,0.0019,-0.7089,-0.13,-0.2798,0.0655,0.3519,0.0752,0.1035
4node,9,FL,-48.66,-6.47,95.7,0.5127,-0.6457,-0.0134,0.3678,-0.3409,0.0078,0.3418,-0.0472
4node,10,F,-70.23,-3.25,-285.3,0.4721,0.0096,-0.3492,0.5533,-0.2245,-0.3443,0.1877,-0.2182
4node,10,FR,-45.21,2.32,-406.6,0.3386,0.4863,-0.3111,0.4122,-0.1056,0.1256,-0.1592,-0.4253
4node,10,R,-44.46,19.89,-657.1,0.0222,0.7096,0.4332,0.6543,-0.0491,-0.0815,0.0566,-0.0489
4node,10,BR,-3.84,15.75,-373.0,-0.0273,0.5771,0.3241,0.4079,-0.1186,-0.1096,0.0311,0.0183
4node,10,B,22.73,1.34,113.4,-0.0898,-0.0126,0.1233,-0.1651,-0.1338,0.1244,0.0222,-0.0336
4node,10,BL,29.6,-1.77,555.3,-0.1747,-0.5905,-0.0233,-0.6065,-0.0488,0.192,0.0013,-0.1634
4node,10,L,-1.06,-8.81,480.6,0.0168,-0.7564,-0.3896,-0.4574,0.3332,-0.223,0.1329,-0.2661
4node,10,FL,-72.03,-4.87,-139.6,0.3635,-0.301,-0.1375,0.5882,0.0899,-0.4109,0.2616,-0.1126
4node,11,F,-35.08,-3.74,-114.6,-0.0126,-0.0135,-0.0333,0.0666,0.0693,-0.1181,-0.0008,-0.098
4node,11,FR,-12.3,13.94,-404.5,-0.0019,0.2275,0.1941,0.2415,-0.1677,0.1094,-0.0201,-0.279
4node,11,R,-22.64,38.07,-827.7,-0.0309,0.5251,0.5443,0.5138,-0.6426,0.532,-0.1929,-0.0877
4node,11,BR,29.98,25.96,-471.2,-0.0006,0.3956,0.3178,0.3173,-0.5417,0.4931,0.064,-0.1495
4node,11,B,11.07,-8.25,-8.6,-0.0266,0.0257,0.0457,0.0019,-0.0655,0.057,0.0387,-0.0136
4node,11,BL,58.06,-27.28,1009.3,-0.1078,-0.5605,-0.1766,-0.6802,-0.17,-0.0206,-0.2429,-0.4969
4node,11,L,38.25,-25.91,1130.5,-0.0935,-0.8227,-0.275,-0.7587,0.0812,-0.0057,0.2191,-0.4242
4node,11,FL,13.8,-33.47,468.6,0.1456,-0.2745,-0.2157,-0.4591,-0.2086,-0.1679,0.1923,-0.0102
4node,12,F,-50.24,-4.27,-214.1,0.2882,0.0438,-0.222,0.3502,-0.0185,0.0324,-0.4435,0.1924
4node,12,FR,-44.53,12.53,-527.8,0.2866,0.6593,0.0789,0.661,0.0294,-0.2687,-0.3731,0.2204
4node,12,R,-45.64,20.91,-742.3,0.0333,0.814,0.4351,0.6153,0.0304,-0.1656,-0.1414,0.1656
4node,12,BR,-26.52,11.93,-605.0,-0.0097,0.7278,0.3907,0.5297,-0.0152,-0.1817,0.0527,0.2402
4node,12,B,28.7,2.05,107.6,-0.1555,0.0215,0.2715,-0.1744,-0.2483,0.1803,0.0334,-0.2564
4node,12,BL,36.66,-18.88,644.1,-0.071,-0.6912,-0.3862,-0.4582,0.4083,-0.1226,-0.1411,-0.3056
4node,12,L,20.4,-7.99,615.3,0.0671,-0.7844,-0.5517,-0.3642,0.5,-0.2275,0.059,-0.2484
4node,12,FL,-57.71,-12.63,187.4,0.3875,-0.6815,-0.391,0.108,0.4766,-0.3867,-0.1728,-0.2677
4node,13,F,-17.44,-2.16,-44.3,0.2433,0.1512,-0.2998,-0.3549,0.2842,0.1025,0.1061,0.0559
4node,13,FR,-21.12,3.56,-365.7,0.2056,0.4552,0.0981,0.2352,0.1735,-0.0272,0.1388,0.196
4node,13,R,-14.59,7.06,-694.7,0.0745,0.6591,0.506,0.7088,-0.2141,-0.1352,0.2263,0.0898
4node,13,BR,4.37,4.4,-485.3,-0.0215,0.5583,0.4468,0.6372,-0.1536,0.0605,-0.1105,0.1475
4node,13,B,5.57,-0.86,-27.0,-0.1108,-0.0121,0.0996,0.2196,-0.1438,-0.0117,0.006,-0.0436
4node,13,BL,39.83,-5.73,556.5,-0.1924,-0.581,-0.1716,-0.519,-0.1179,-0.0248,-0.0725,-0.4063
4node,13,L,-2.61,2.13,568.2,0.0287,-0.7793,-0.4729,-0.4116,0.2614,-0.2828,0.2579,-0.0713
4node,13,FL,-16.06,-1.01,113.1,0.302,-0.3041,-0.1755,-0.2308,0.0461,-0.0664,0.0096,-0.1097
4node,14,F,-57.45,-1.47,-157.6,0.5552,0.0856,-0.7234,0.0602,0.2189,-0.4855,0.4025,0.0395
4node,14,FR,-82.98,8.65,-417.9,0.4092,0.5909,-0.7166,0.0756,0.2592,-0.1335,-0.0115,0.023
4node,14,R,-38.54,16.71,-617.0,0.1678,0.7339,-0.0482,0.7024,-0.14,-0.1363,0.1946,-0.0804
4node,14,BR,0.02,8.77,-362.5,-0.0612,0.555,0.2821,0.2979,-0.2258,0.006,0.1035,0.0716
4node,14,B,26.3,-1.49,82.2,-0.0878,-0.0309,0.2456,-0.077,-0.2572,0.1866,-0.1162,-0.1636
4node,14,BL,39.98,-10.89,552.8,-0.1418,-0.6012,-0.0017,-0.547,0.0641,0.131,-0.085,-0.0978
4node,14,L,7.57,1.06,629.5,0.0269,-0.7688,-0.3347,-0.4613,0.4263,-0.1673,0.2818,-0.1994
4node,14,FL,-61.44,-1.74,94.7,0.4407,-0.4986,-0.6262,0.3175,-0.0135,-0.3315,0.4385,-0.1246
4node,15,F,-88.67,-0.72,-275.8,0.5892,0.081,-0.1597,0.4375,-0.2583,-0.4633,-0.1978,0.0844
4node,15,FR,-62.96,2.7,-473.1,0.4053,0.5095,-0.0295,0.4497,-0.1551,-0.572,-0.1765,0.2089
4node,15,R,-44.74,-0.38,-686.0,0.112,0.7904,0.3675,0.627,0.1907,-0.4879,-0.0696,-0.0352
4node,15,BR,-24.3,0.64,-567.2,0.0104,0.7196,0.3171,0.4848,-0.0317,-0.2294,0.0903,0.0769
4node,15,B,21.63,-0.23,71.7,-0.1071,0.0243,0.117,-0.1021,-0.0744,0.1926,0.0234,0.01
4node,15,BL,46.33,-2.09,556.4,-0.2358,-0.4921,0.1074,-0.532,-0.2136,0.3179,0.1663,-0.3002
4node,15,L,22.22,1.26,714.6,0.0173,-0.7368,-0.4188,-0.4622,0.2257,-0.05,0.2258,-0.0755
4node,15,FL,-50.99,-6.71,-53.0,0.3709,-0.3345,-0.123,0.3775,-0.1861,-0.2725,0.093,0.0086
4node,16,F,-31.76,-0.91,-84.9,0.5002,0.026,0.251,-0.4326,0.4968,-0.2683,0.2949,-0.0729
4node,16,FR,-48.29,2.33,-325.6,0.3874,0.5032,0.0144,-0.2928,0.5641,-0.1908,-0.1954,-0.1354
4node,16,R,-35.57,8.19,-606.9,0.1333,0.616,0.5031,0.4709,0.0255,-0.0279,0.005,-0.0644
4node,16,BR,-28.96,4.47,-531.4,0.0847,0.5472,0.5106,0.5191,-0.0994,-0.1438,0.2139,0.0508
4node,16,B,4.26,0.69,36.4,-0.0549,-0.0549,0.0103,0.0424,-0.0734,0.0156,-0.0209,-0.0437
4node,16,BL,14.92,-10.26,391.0,-0.1842,-0.5197,-0.1778,-0.3742,-0.0394,-0.0728,0.0228,-0.1848
4node,16,L,-7.7,-18.49,498.1,-0.0555,-0.7372,-0.4113,-0.5969,0.3618,-0.3001,0.2957,-0.1116
4node,16,FL,-9.71,-3.52,210.7,0.4618,-0.485,0.0317,-0.1799,0.1587,-0.1783,0.0773,-0.0691
4node,17,F,-115.36,-0.38,-350.8,0.0902,0.1694,-0.3838,0.5917,0.7327,-0.6042,0.4139,0.2198
4node,17,FR,-76.21,0.61,-390.6,0.0648,0.326,0.0015,0.6689,0.4874,-0.5709,0.4312,0.3161
4node,17,R,-19.18,15.15,-556.7,-0.0192,0.6198,0.6226,0.8169,-0.205,-0.3506,0.5527,0.1785
4node,17,BR,-10.09,12.25,-493.6,-0.0244,0.5829,0.5998,0.7979,-0.2305,-0.3634,0.5482,0.1488
4node,17,B,-50.59,1.1,-200.0,0.0031,0.0664,-0.0697,0.314,0.3487,-0.362,0.1159,0.0443
4node,17,BL,32.39,-11.83,512.5,-0.0728,-0.4965,-0.2306,-0.6671,0.0133,0.0746,-0.5019,-0.2781
4node,17,L,-23.72,-2.19,364.7,-0.0139,-0.5848,-0.5819,-0.6259,0.6263,-0.3539,-0.3468,-0.077
4node,17,FL,-130.73,-3.79,-126.0,0.2791,-0.3892,-0.5527,0.2938,0.6855,-0.7156,0.1571,0.0158
4node,18,F,-15.08,-0.44,-42.3,0.4643,-0.0703,0.137,0.1389,-0.2826,-0.0963,0.2354,-0.0773
4node,18,FR,-13.1,4.73,-374.6,0.4438,0.5706,-0.3591,0.0621,-0.0747,-0.2897,0.1571,0.2704
4node,18,R,-10.15,9.08,-672.9,0.2025,0.7495,0.1381,0.3208,0.1109,0.0648,0.0547,0.1954
4node,18,BR,-7.3,3.79,-516.1,0.2749,0.6537,-0.0734,0.0441,0.2363,-0.0613,-0.0899,0.0444
4node,18,B,20.28,1.44,88.5,-0.1258,-0.0505,-0.0073,-0.15,-0.1446,0.1874,-0.0686,-0.1114
4node,18,BL,34.83,-6.71,593.9,-0.2281,-0.5442,0.1528,-0.4963,-0.1556,0.3535,-0.0514,-0.2336
4node,18,L,-0.73,-12.58,531.3,-0.0044,-0.7177,-0.2247,-0.3972,0.1033,0.259,0.2627,-0.016
4node,18,FL,-8.82,-6.53,203.1,0.2717,-0.3744,-0.1646,0.0489,-0.1814,0.1341,-0.0431,0.2087
4node,19,F,-15.27,-0.91,-92.9,0.3643,0.0042,0.2605,0.0832,-0.0947,0.1361,-0.3028,-0.1929
4node,19,FR,-27.07,6.43,-424.7,0.4505,0.5809,0.33,0.2424,0.2481,0.0341,-0.4976,0.0569
4node,19,R,-94.52,0.77,-824.5,0.1798,0.7557,0.4693,0.5418,0.2683,-0.0465,-0.4666,0.0353
4node,19,BR,-17.21,4.89,-529.8,0.1344,0.7105,0.3348,0.3407,0.0901,-0.122,-0.3501,-0.0769
4node,19,B,5.93,0.32,0.7,-0.0599,0.0186,0.0955,-0.0428,-0.0759,-0.0245,0.0559,-0.1217
4node,19,BL,45.58,0.86,652.5,-0.2393,-0.5718,0.0077,-0.4495,-0.0754,0.1065,0.1101,-0.2581
4node,19,L,23.74,-8.58,657.3,-0.0149,-0.7678,-0.4248,-0.4368,0.3112,-0.0942,0.2395,0.1524
4node,19,FL,-12.09,-5.3,250.9,0.379,-0.558,-0.1581,0.0282,0.0893,-0.0353,-0.1767,0.1079
4node,20,F,-80.15,-0.84,-240.3,0.4862,0.0249,-0.0879,0.3139,0.1073,-0.3832,-0.2383,0.1485
4node,20,FR,-33.23,-1.06,-397.4,0.4366,0.5588,-0.1439,0.2869,0.0988,-0.4318,0.0559,0.2775
4node,20,R,-25.08,-6.12,-728.4,0.0129,0.798,0.3058,0.5729,0.1103,-0.0258,-0.0031,0.2283
4node,20,BR,25.97,-3.75,-306.5,-0.1498,0.5374,0.4069,0.1302,-0.2045,0.2266,-0.0781,0.0654
4node,20,B,18.03,-1.47,80.7,-0.0962,-0.0128,-0.0102,-0.2208,-0.0522,0.2003,-0.0123,0.0134
4node,20,BL,30.03,3.79,605.1,-0.141,-0.6161,-0.1017,-0.5105,0.0612,0.1775,0.0254,-0.0943
4node,20,L,-33.13,-1.37,411.3,0.1006,-0.7651,-0.4707,-0.2528,0.2524,-0.1492,0.2027,-0.0683
4node,20,FL,-97.34,-16.44,-129.3,0.276,-0.4808,-0.2763,0.2412,0.0997,-0.2685,0.1772,-0.2364
4node,21,F,-55.26,6.41,-234.2,-0.0005,0.0027,0.0437,0.0603,-0.014,-0.0515,0.0038,-0.0469
4node,21,FR,-198.48,3.23,-810.5,-0.001,0.1134,-0.0367,0.2153,0.0334,-0.1882,0.0893,0.031
4node,21,R,-85.76,-0.97,-783.7,-0.0207,0.2308,0.2391,0.3142,-0.1241,0.0125,0.1208,0.0279
4node,21,BR,46.11,142.84,-637.1,-0.0261,0.1311,0.0997,0.1555,-0.03,-0.0475,-0.1053,-0.0337
4node,21,B,-7.8,2.16,-45.9,-0.0222,0.0136,0.0298,0.0278,-0.0171,-0.0073,-0.0194,0.0093
4node,21,BL,42.86,-26.74,740.3,-0.0919,-0.348,-0.0578,-0.4866,-0.367,0.2807,-0.1327,-0.2404
4node,21,L,9.62,-60.19,593.0,-0.0728,-0.5306,-0.2752,-0.5626,-0.2255,-0.0017,0.151,-0.2491
4node,21,FL,53.17,-46.39,694.6,0.0357,-0.1402,-0.1067,-0.2903,-0.0501,0.1332,0.0161,-0.0263
4node,22,F,-76.48,-2.6,-237.8,0.6355,-0.0183,-0.5364,-0.0348,0.0451,-0.5998,0.1201,-0.0207
4node,22,FR,-82.18,-2.92,-519.6,0.5037,0.6059,-0.5824,-0.1729,0.3912,-0.5507,-0.2241,0.0033
4node,22,R,-70.41,8.02,-814.0,0.1325,0.8075,-0.0683,0.5781,-0.1169,0.2748,0.191,0.3724
4node,22,BR,-19.0,7.94,-510.5,-0.0217,0.6474,0.1994,0.4644,-0.2869,0.0965,0.2489,0.0578
4node,22,B,35.22,2.57,172.5,-0.197,-0.007,0.3509,-0.2169,-0.3249,0.257,-0.0798,-0.1196
4node,22,BL,45.89,-3.85,533.6,-0.2199,-0.4267,0.2069,-0.532,-0.2196,0.2344,0.0538,-0.1431
4node,22,L,-22.35,-6.13,329.9,0.0396,-0.6915,-0.3065,-0.37,0.3221,0.0321,-0.0739,0.0136
4node,22,FL,-53.59,-3.57,12.5,0.4669,-0.473,-0.4991,0.1444,-0.0138,-0.0658,0.0916,-0.3244
4node,23,F,-20.89,0.03,-115.4,0.5849,0.1716,0.0026,-0.0421,0.0475,0.2546,0.0615,-0.4788
4node,23,FR,-31.65,4.17,-345.6,0.5205,0.5808,-0.1609,0.1015,0.1014,-0.1411,0.1173,-0.1433
4node,23,R,-38.01,18.3,-687.5,0.1729,0.8151,0.3005,0.5301,0.1548,0.1542,0.0939,-0.1851
4node,23,BR,5.85,11.72,-407.0,0.0073,0.6976,0.2311,0.4805,-0.0398,-0.06,0.2317,-0.0186
4node,23,B,13.1,-0.4,6.3,-0.2036,0.0543,0.1797,-0.0539,-0.0779,-0.0408,0.0109,0.0098
4node,23,BL,21.09,-8.69,469.3,-0.2206,-0.5602,-0.0697,-0.5084,0.186,0.1011,0.0754,-0.1631
4node,23,L,-11.28,-20.5,461.9,0.059,-0.7844,-0.4342,-0.3435,0.4153,-0.247,0.2688,-0.2118
4node,23,FL,-29.05,-5.72,42.6,0.5909,-0.3766,-0.0722,-0.0943,-0.0299,-0.0122,0.5697,-0.0672
4node,24,F,-14.33,0.37,-78.5,0.5315,0.1515,-0.1308,-0.1299,-0.1882,-0.106,-0.0477,0.1572
4node,24,FR,-37.54,5.69,-448.4,0.6354,0.6639,-0.1422,0.1642,-0.0287,-0.4117,-0.0132,0.3452
4node,24,R,-48.17,9.52,-685.8,0.1549,0.7895,0.1941,0.4805,0.0734,-0.3384,0.211,0.0755
4node,24,BR,-15.42,8.49,-535.4,0.0467,0.6955,0.2588,0.3816,-0.0473,-0.1959,0.1171,0.0474
4node,24,B,12.23,-0.04,47.8,-0.2097,-0.0401,0.2344,-0.1331,-0.0194,0.0652,0.0578,-0.2165
4node,24,BL,19.01,-6.17,616.1,-0.2248,-0.6853,-0.1568,-0.5488,0.1981,0.0936,0.2229,-0.2862
4node,24,L,-21.17,-15.56,506.2,0.0643,-0.8279,-0.4005,-0.3339,0.3383,-0.0381,0.2771,-0.0195
4node,24,FL,-25.49,-5.66,147.0,0.507,-0.5765,-0.0053,0.1639,-0.1549,-0.0544,0.0774,0.1837
4node,25,F,-165.14,2.12,-457.7,0.2772,-0.0957,-0.0758,0.3429,0.5441,-0.4282,-0.1342,0.1628
4node,25,FR,-126.15,2.27,-660.8,0.2264,0.4855,0.0927,0.3468,0.4767,-0.4336,-0.1654,0.1051
4node,25,R,-56.56,11.96,-923.1,0.0187,0.7468,0.5595,0.4431,-0.307,0.4011,-0.471,0.0055
4node,25,BR,5.55,16.99,-581.8,-0.0519,0.6516,0.429,0.3841,-0.4029,0.5106,-0.4959,-0.0612
4node,25,B,46.99,-0.82,210.4,-0.0921,0.0286,-0.0046,-0.0732,-0.0615,0.1536,-0.2218,0.1042
4node,25,BL,41.31,-12.73,769.6,-0.1215,-0.6789,-0.2465,-0.5277,0.0315,0.0889,0.3168,-0.3017
4node,25,L,23.73,-19.17,653.2,0.0499,-0.7923,-0.4789,-0.3164,0.2146,-0.2269,0.365,-0.2438
4node,25,FL,-48.21,-6.05,37.6,0.2217,-0.5105,-0.3043,0.3966,0.308,-0.3141,0.2244,0.0212
4node,26,F,-27.98,-4.77,-119.9,0.4246,0.0478,-0.1177,0.0245,0.3043,-0.157,0.5097,0.1007
4node,26,FR,-35.45,1.62,-269.3,0.387,0.5362,-0.4591,0.2735,0.3454,-0.0945,0.0775,-0.0115
4node,26,R,-60.92,7.38,-755.4,0.1136,0.793,0.0873,0.3335,-0.0001,0.0178,-0.1839,0.2088
4node,26,BR,20.2,3.05,-355.4,-0.0625,0.6034,0.3215,0.1442,-0.3313,0.1623,-0.2666,-0.1154
4node,26,B,6.75,1.93,32.8,-0.1158,-0.0483,0.1861,-0.105,-0.1155,-0.0339,-0.1136,-0.1284
4node,26,BL,27.33,0.1,453.7,-0.1762,-0.5241,0.0532,-0.4969,-0.1153,0.2291,-0.0495,-0.2067
4node,26,L,3.55,-1.36,598.9,0.0899,-0.7918,-0.36,-0.2184,0.3347,-0.1368,0.1896,-0.0943
4node,26,FL,-53.43,8.66,-8.5,0.3174,-0.4593,-0.3856,0.2433,0.4407,-0.4667,0.2789,0.1351
