scene,model,base_blur,end_blur,d_blur,x_blur,B
r23_L,ours_pca8,1091.7,1713.6,622.0,683.0,-683.0
r23_L,ours_pca4,1229.1,1965.7,736.6,797.6,-797.6
r23_L,ours_pca2,845.4,724.2,-121.3,-60.3,60.3
r23_L,ours_16node,1212.8,1621.2,408.4,469.4,-469.4
r23_L,ours_4node,826.8,603.6,-223.1,-162.1,162.1
r23_L,ours_noatok,858.9,535.8,-323.1,-262.1,262.1
r23_L,ours_noadaln,1322.1,921.7,-400.4,-339.4,339.4
r23_R,astra,893.6,679.0,-214.6,-91.0,91.0
r23_R,matrixgame,275.8,83.3,-192.5,-68.9,68.9
r23_R,minwm,671.6,653.9,-17.8,105.8,-105.8
r23_R,worldcam,426.6,231.1,-195.5,-71.9,71.9
r23_R,worldplay,817.7,497.9,-319.8,-196.20000000000002,196.20000000000002
r23_R,yume,825.8,737.9,-87.9,35.69999999999999,-35.69999999999999
r23_R,ours_pca8,1248.4,1347.8,99.3,222.89999999999998,-222.89999999999998
r23_R,ours_pca4,1091.9,1452.9,361.0,484.6,-484.6
r23_R,ours_pca2,1127.9,994.7,-133.1,-9.5,9.5
r23_R,ours_16node,1299.0,1746.4,447.5,571.1,-571.1
r23_R,ours_4node,846.6,723.0,-123.6,0.0,-0.0
r23_R,ours_noatok,1141.4,727.8,-413.6,-290.0,290.0
r23_R,ours_noadaln,971.4,1075.1,103.7,227.3,-227.3
r24_B,astra,1217.9,1273.4,55.6,429.5,-429.5
r24_B,matrixgame,477.0,517.0,40.1,414.0,-414.0
r24_B,minwm,1005.3,974.5,-30.8,343.09999999999997,-343.09999999999997
r24_B,worldcam,1758.3,1914.5,156.2,530.0999999999999,-530.0999999999999
r24_B,worldplay,1329.3,1227.8,-101.5,272.4,-272.4
r24_B,yume,839.5,671.2,-168.3,205.59999999999997,-205.59999999999997
r24_B,ours_pca8,1308.6,934.8,-373.9,0.0,-0.0
r24_B,ours_pca4,1551.4,1108.5,-442.9,-69.0,69.0
r24_B,ours_pca2,1497.9,831.9,-666.0,-292.1,292.1
r24_B,ours_16node,1699.3,1056.4,-642.9,-269.0,269.0
r24_B,ours_4node,1348.1,710.3,-637.8,-263.9,263.9
r24_B,ours_noatok,1741.4,1157.8,-583.6,-209.70000000000005,209.70000000000005
r24_B,ours_noadaln,1577.7,915.8,-661.9,-288.0,288.0
r24_BL,astra,1110.8,1308.0,197.2,586.7,-586.7
r24_BL,matrixgame,258.1,320.1,62.0,451.5,-451.5
r24_BL,minwm,670.6,749.3,78.7,468.2,-468.2
r24_BL,worldcam,1058.7,623.2,-435.5,-46.0,46.0
r24_BL,worldplay,1049.1,1151.3,102.3,491.8,-491.8
r24_BL,yume,531.1,379.2,-151.9,237.6,-237.6
r24_BL,ours_pca8,1264.8,683.9,-580.9,-191.39999999999998,191.39999999999998
r24_BL,ours_pca4,1600.3,1183.6,-416.7,-27.19999999999999,27.19999999999999
r24_BL,ours_pca2,1163.8,774.3,-389.5,0.0,-0.0
r24_BL,ours_16node,1435.8,878.9,-556.9,-167.39999999999998,167.39999999999998
r24_BL,ours_4node,1018.3,369.5,-648.7,-259.20000000000005,259.20000000000005
r24_BL,ours_noatok,1411.0,1026.3,-384.7,4.800000000000011,-4.800000000000011
r24_BL,ours_noadaln,1575.7,899.7,-676.0,-286.5,286.5
r24_BR,astra,890.0,779.7,-110.3,578.0,-578.0
r24_BR,matrixgame,282.8,276.1,-6.7,681.5999999999999,-681.5999999999999
r24_BR,minwm,624.8,481.1,-143.7,544.5999999999999,-544.5999999999999
r24_BR,worldcam,809.1,540.5,-268.5,419.79999999999995,-419.79999999999995
r24_BR,worldplay,1181.8,472.7,-709.1,-20.800000000000068,20.800000000000068
r24_BR,yume,485.7,500.1,14.4,702.6999999999999,-702.6999999999999
r24_BR,ours_pca8,1763.3,1006.4,-756.9,-68.60000000000002,68.60000000000002
r24_BR,ours_pca4,2097.9,1254.8,-843.0,-154.70000000000005,154.70000000000005
r24_BR,ours_pca2,1638.9,950.6,-688.3,0.0,-0.0
r24_BR,ours_16node,1923.8,911.8,-1012.0,-323.70000000000005,323.70000000000005
r24_BR,ours_4node,1561.3,497.5,-1063.8,-375.5,375.5
r24_BR,ours_noatok,2260.3,1140.5,-1119.8,-431.5,431.5
r24_BR,ours_noadaln,1040.5,569.3,-471.1,217.19999999999993,-217.19999999999993
r24_F,astra,1158.5,1273.6,115.1,171.7,-171.7
r24_F,matrixgame,577.5,638.5,61.0,117.6,-117.6
r24_F,minwm,1079.8,1092.9,13.2,69.8,-69.8
r24_F,worldcam,1751.5,1531.3,-220.2,-163.6,163.6
r24_F,worldplay,1468.3,1546.4,78.0,134.6,-134.6
r24_F,yume,794.1,737.4,-56.6,0.0,-0.0
r24_F,ours_pca8,1394.6,1595.5,200.9,257.5,-257.5
r24_F,ours_pca4,1539.1,1295.0,-244.1,-187.5,187.5
r24_F,ours_pca2,1185.5,891.0,-294.6,-238.00000000000003,238.00000000000003
r24_F,ours_16node,1680.9,1942.3,261.4,318.0,-318.0
r24_F,ours_4node,1288.4,868.3,-420.1,-363.5,363.5
r24_F,ours_noatok,1490.7,1205.6,-285.1,-228.50000000000003,228.50000000000003
r24_F,ours_noadaln,1578.1,905.8,-672.3,-615.6999999999999,615.6999999999999
r24_FL,astra,732.2,817.1,84.9,290.9,-290.9
r24_FL,matrixgame,284.3,216.4,-67.8,138.2,-138.2
r24_FL,minwm,734.6,768.3,33.7,239.7,-239.7
r24_FL,worldcam,1005.6,243.2,-762.5,-556.5,556.5
r24_FL,worldplay,983.6,558.0,-425.6,-219.60000000000002,219.60000000000002
r24_FL,yume,798.1,678.7,-119.4,86.6,-86.6
r24_FL,ours_pca8,1414.1,1501.3,87.2,293.2,-293.2
r24_FL,ours_pca4,1456.9,1250.9,-206.0,0.0,-0.0
r24_FL,ours_pca2,1048.3,682.1,-366.3,-160.3,160.3
r24_FL,ours_16node,1372.6,1215.0,-157.5,48.5,-48.5
r24_FL,ours_4node,944.5,461.0,-483.5,-277.5,277.5
r24_FL,ours_noatok,1251.1,770.2,-480.9,-274.9,274.9
r24_FL,ours_noadaln,1576.6,896.7,-679.9,-473.9,473.9
r24_FR,astra,712.9,403.6,-309.2,46.5,-46.5
r24_FR,matrixgame,342.8,0.0,-342.8,12.899999999999977,-12.899999999999977
r24_FR,minwm,803.7,625.3,-178.5,177.2,-177.2
r24_FR,worldcam,810.9,201.6,-609.4,-253.7,253.7
r24_FR,worldplay,1180.8,749.6,-431.3,-75.60000000000002,75.60000000000002
r24_FR,yume,601.5,519.0,-82.4,273.29999999999995,-273.29999999999995
r24_FR,ours_pca8,1686.3,1411.5,-274.9,80.80000000000001,-80.80000000000001
r24_FR,ours_pca4,1531.2,1175.5,-355.7,0.0,-0.0
r24_FR,ours_pca2,1140.5,648.7,-491.8,-136.10000000000002,136.10000000000002
r24_FR,ours_16node,1658.3,1651.3,-7.1,348.59999999999997,-348.59999999999997
r24_FR,ours_4node,1364.3,484.4,-879.9,-524.2,524.2
r24_FR,ours_noatok,1348.9,608.0,-740.9,-385.2,385.2
r24_FR,ours_noadaln,1083.6,442.4,-641.3,-285.59999999999997,285.59999999999997
r24_L,astra,1039.4,1311.6,272.2,561.4,-561.4
r24_L,matrixgame,289.6,0.4,-289.2,0.0,-0.0
r24_L,minwm,675.8,716.1,40.3,329.5,-329.5
r24_L,worldcam,1025.7,469.0,-556.7,-267.50000000000006,267.50000000000006
r24_L,worldplay,1010.9,516.2,-494.7,-205.5,205.5
r24_L,yume,767.5,907.1,139.6,428.79999999999995,-428.79999999999995
r24_L,ours_pca8,1183.4,1116.5,-66.9,222.29999999999998,-222.29999999999998
r24_L,ours_pca4,1383.2,1614.5,231.3,520.5,-520.5
r24_L,ours_pca2,1084.7,633.1,-451.7,-162.5,162.5
r24_L,ours_16node,1522.6,1890.3,367.7,656.9,-656.9
r24_L,ours_4node,1065.3,515.5,-549.8,-260.59999999999997,260.59999999999997
r24_L,ours_noatok,1135.8,734.0,-401.8,-112.60000000000002,112.60000000000002
r24_L,ours_noadaln,1581.1,950.0,-631.2,-342.00000000000006,342.00000000000006
r24_R,astra,993.5,795.3,-198.1,91.6,-91.6
r24_R,matrixgame,347.0,137.4,-209.6,80.1,-80.1
r24_R,minwm,630.3,505.5,-124.9,164.79999999999998,-164.79999999999998
r24_R,worldcam,814.4,160.6,-653.9,-364.2,364.2
r24_R,worldplay,1143.3,470.2,-673.2,-383.50000000000006,383.50000000000006
r24_R,yume,823.7,843.1,19.4,309.09999999999997,-309.09999999999997
r24_R,ours_pca8,1240.1,1141.5,-98.6,191.1,-191.1
r24_R,ours_pca4,1593.9,1113.6,-480.3,-190.60000000000002,190.60000000000002
r24_R,ours_pca2,1083.5,954.9,-128.7,161.0,-161.0
r24_R,ours_16node,1581.6,1291.8,-289.7,0.0,-0.0
r24_R,ours_4node,926.0,553.8,-372.2,-82.5,82.5
r24_R,ours_noatok,1260.7,630.1,-630.6,-340.90000000000003,340.90000000000003
r24_R,ours_noadaln,1013.4,451.5,-561.9,-272.2,272.2
r25_B,astra,140.4,920.2,779.8,783.9,-783.9
r25_B,matrixgame,163.8,159.7,-4.1,0.0,-0.0
r25_B,minwm,629.4,773.2,143.8,147.9,-147.9
r25_B,worldcam,944.3,1186.3,242.0,246.1,-246.1
r25_B,worldplay,319.6,487.9,168.3,172.4,-172.4
r25_B,yume,55.0,77.8,22.8,26.9,-26.9
r25_B,ours_pca8,243.3,181.5,-61.8,-57.699999999999996,57.699999999999996
r25_B,ours_pca4,307.1,155.7,-151.4,-147.3,147.3
r25_B,ours_pca2,439.0,285.9,-153.1,-149.0,149.0
r25_B,ours_16node,455.0,708.1,253.1,257.2,-257.2
r25_B,ours_4node,380.9,211.0,-169.9,-165.8,165.8
r25_B,ours_noatok,465.9,236.4,-229.5,-225.4,225.4
r25_B,ours_noadaln,447.0,387.7,-59.3,-55.199999999999996,55.199999999999996
r25_BL,astra,88.1,346.6,258.5,175.9,-175.9
r25_BL,matrixgame,122.0,251.7,129.7,47.099999999999994,-47.099999999999994
r25_BL,minwm,504.8,448.2,-56.6,-139.2,139.2
r25_BL,worldcam,566.8,741.6,174.8,92.20000000000002,-92.20000000000002
r25_BL,worldplay,347.8,430.4,82.6,0.0,-0.0
r25_BL,yume,116.0,530.0,413.9,331.29999999999995,-331.29999999999995
r25_BL,ours_pca8,337.5,445.5,108.0,25.400000000000006,-25.400000000000006
r25_BL,ours_pca4,575.7,426.3,-149.4,-232.0,232.0
r25_BL,ours_pca2,435.6,405.6,-29.9,-112.5,112.5
r25_BL,ours_16node,511.8,862.2,350.4,267.79999999999995,-267.79999999999995
r25_BL,ours_4node,415.7,284.4,-131.3,-213.9,213.9
r25_BL,ours_noatok,410.4,390.7,-19.7,-102.3,102.3
r25_BL,ours_noadaln,420.3,283.3,-137.0,-219.6,219.6
r25_BR,astra,330.3,206.2,-124.1,-96.3,96.3
r25_BR,matrixgame,127.7,88.6,-39.1,-11.3,11.3
r25_BR,minwm,531.8,516.1,-15.8,12.0,-12.0
r25_BR,worldcam,429.4,401.7,-27.8,0.0,-0.0
r25_BR,worldplay,357.2,380.4,23.2,51.0,-51.0
r25_BR,yume,6.8,4.8,-1.9,25.900000000000002,-25.900000000000002
r25_BR,ours_pca8,352.9,689.8,336.9,364.7,-364.7
r25_BR,ours_pca4,429.2,334.0,-95.3,-67.5,67.5
r25_BR,ours_pca2,332.1,447.2,115.1,142.9,-142.9
r25_BR,ours_16node,473.2,853.5,380.3,408.1,-408.1
r25_BR,ours_4node,281.5,173.3,-108.2,-80.4,80.4
r25_BR,ours_noatok,456.0,426.1,-29.9,-2.099999999999998,2.099999999999998
r25_BR,ours_noadaln,213.5,133.0,-80.6,-52.8,52.8
r25_F,astra,33.5,363.2,329.7,294.09999999999997,-294.09999999999997
r25_F,matrixgame,48.4,151.7,103.3,67.69999999999999,-67.69999999999999
r25_F,minwm,582.3,676.7,94.4,58.800000000000004,-58.800000000000004
r25_F,worldcam,258.1,612.5,354.4,318.79999999999995,-318.79999999999995
r25_F,worldplay,447.2,183.1,-264.1,-299.70000000000005,299.70000000000005
r25_F,yume,91.9,183.1,91.2,55.6,-55.6
r25_F,ours_pca8,381.9,395.7,13.8,-21.8,21.8
r25_F,ours_pca4,302.7,300.6,-2.1,-37.7,37.7
r25_F,ours_pca2,309.8,281.1,-28.8,-64.4,64.4
r25_F,ours_16node,606.6,1077.0,470.4,434.79999999999995,-434.79999999999995
r25_F,ours_4node,392.9,214.5,-178.3,-213.9,213.9
r25_F,ours_noatok,407.3,442.9,35.6,0.0,-0.0
r25_F,ours_noadaln,435.2,403.4,-31.8,-67.4,67.4
r25_FL,astra,159.7,192.9,33.2,25.1,-25.1
r25_FL,matrixgame,55.7,112.1,56.4,48.3,-48.3
r25_FL,minwm,588.8,837.7,248.9,240.8,-240.8
r25_FL,worldcam,497.5,518.1,20.7,12.6,-12.6
r25_FL,worldplay,488.5,356.6,-131.9,-140.0,140.0
r25_FL,yume,7.2,33.4,26.1,18.0,-18.0
r25_FL,ours_pca8,316.1,511.2,195.1,187.0,-187.0
r25_FL,ours_pca4,300.6,308.7,8.1,0.0,-0.0
r25_FL,ours_pca2,306.7,219.9,-86.8,-94.89999999999999,94.89999999999999
r25_FL,ours_16node,462.1,445.0,-17.0,-25.1,25.1
r25_FL,ours_4node,304.6,211.0,-93.6,-101.69999999999999,101.69999999999999
r25_FL,ours_noatok,276.2,190.5,-85.7,-93.8,93.8
r25_FL,ours_noadaln,425.8,342.3,-83.5,-91.6,91.6
r25_FR,astra,312.3,803.8,491.5,465.1,-465.1
r25_FR,matrixgame,21.1,47.5,26.4,0.0,-0.0
r25_FR,minwm,602.2,516.4,-85.8,-112.19999999999999,112.19999999999999
r25_FR,worldcam,459.5,512.4,52.9,26.5,-26.5
r25_FR,worldplay,338.7,207.2,-131.5,-157.9,157.9
r25_FR,yume,20.5,162.2,141.7,115.29999999999998,-115.29999999999998
r25_FR,ours_pca8,430.0,694.1,264.1,237.70000000000002,-237.70000000000002
r25_FR,ours_pca4,462.4,399.8,-62.5,-88.9,88.9
r25_FR,ours_pca2,274.2,250.3,-23.9,-50.3,50.3
r25_FR,ours_16node,546.1,1129.6,583.5,557.1,-557.1
r25_FR,ours_4node,334.6,377.0,42.4,16.0,-16.0
r25_FR,ours_noatok,382.6,407.7,25.1,-1.2999999999999972,1.2999999999999972
r25_FR,ours_noadaln,223.3,64.9,-158.4,-184.8,184.8
r25_L,astra,946.4,529.3,-417.1,-426.5,426.5
r25_L,matrixgame,82.5,159.2,76.8,67.39999999999999,-67.39999999999999
r25_L,minwm,473.6,461.7,-11.9,-21.3,21.3
r25_L,worldcam,551.2,311.0,-240.2,-249.6,249.6
r25_L,worldplay,310.0,304.2,-5.7,-15.100000000000001,15.100000000000001
r25_L,yume,67.5,62.2,-5.3,-14.7,14.7
r25_L,ours_pca8,336.7,378.8,42.1,32.7,-32.7
r25_L,ours_pca4,375.2,470.7,95.5,86.1,-86.1
r25_L,ours_pca2,385.2,680.1,294.9,285.5,-285.5
r25_L,ours_16node,477.6,837.4,359.7,350.3,-350.3
r25_L,ours_4node,438.8,584.2,145.4,136.0,-136.0
r25_L,ours_noatok,260.7,270.1,9.4,0.0,-0.0
r25_L,ours_noadaln,445.7,292.7,-153.1,-162.5,162.5
r25_R,astra,322.9,627.4,304.5,263.8,-263.8
r25_R,matrixgame,125.8,185.0,59.1,18.4,-18.4
r25_R,minwm,477.3,543.9,66.6,25.89999999999999,-25.89999999999999
r25_R,worldcam,385.8,246.7,-139.2,-179.89999999999998,179.89999999999998
r25_R,worldplay,259.0,298.2,39.2,-1.5,1.5
r25_R,yume,13.6,61.4,47.8,7.099999999999994,-7.099999999999994
r25_R,ours_pca8,226.7,275.5,48.8,8.099999999999994,-8.099999999999994
r25_R,ours_pca4,240.5,144.8,-95.6,-136.3,136.3
r25_R,ours_pca2,176.7,217.4,40.7,0.0,-0.0
r25_R,ours_16node,515.9,1603.9,1088.0,1047.3,-1047.3
r25_R,ours_4node,227.5,154.5,-73.0,-113.7,113.7
r25_R,ours_noatok,222.5,71.0,-151.4,-192.10000000000002,192.10000000000002
r25_R,ours_noadaln,306.9,176.7,-130.2,-170.89999999999998,170.89999999999998
r26_B,astra,332.3,254.5,-77.8,-72.8,72.8
r26_B,matrixgame,255.8,363.1,107.3,112.3,-112.3
r26_B,minwm,562.6,600.7,38.0,43.0,-43.0
r26_B,worldcam,963.0,1021.1,58.1,63.1,-63.1
r26_B,worldplay,529.3,735.9,206.6,211.6,-211.6
r26_B,yume,430.1,460.0,29.9,34.9,-34.9
r26_B,ours_pca8,454.3,449.2,-5.0,0.0,-0.0
r26_B,ours_pca4,589.5,745.8,156.3,161.3,-161.3
r26_B,ours_pca2,568.6,453.8,-114.8,-109.8,109.8
r26_B,ours_16node,556.3,532.6,-23.6,-18.6,18.6
r26_B,ours_4node,452.8,265.9,-186.9,-181.9,181.9
r26_B,ours_noatok,698.2,615.3,-82.8,-77.8,77.8
r26_B,ours_noadaln,469.8,130.1,-339.7,-334.7,334.7
r26_BL,astra,367.9,558.4,190.5,244.3,-244.3
r26_BL,matrixgame,227.8,129.8,-98.0,-44.2,44.2
r26_BL,minwm,379.0,356.2,-22.8,30.999999999999996,-30.999999999999996
r26_BL,worldcam,597.0,475.9,-121.1,-67.3,67.3
r26_BL,worldplay,465.6,768.2,302.6,356.40000000000003,-356.40000000000003
r26_BL,yume,184.8,73.2,-111.6,-57.8,57.8
r26_BL,ours_pca8,519.1,437.3,-81.8,-28.0,28.0
r26_BL,ours_pca4,660.8,747.4,86.6,140.39999999999998,-140.39999999999998
r26_BL,ours_pca2,503.4,476.3,-27.1,26.699999999999996,-26.699999999999996
r26_BL,ours_16node,521.5,385.4,-136.1,-82.3,82.3
r26_BL,ours_4node,185.3,233.5,48.2,102.0,-102.0
r26_BL,ours_noatok,468.7,414.9,-53.8,0.0,-0.0
r26_BL,ours_noadaln,470.4,121.2,-349.2,-295.4,295.4
r26_BR,astra,267.2,113.0,-154.2,19.700000000000017,-19.700000000000017
r26_BR,matrixgame,215.6,264.0,48.4,222.3,-222.3
r26_BR,minwm,368.4,436.3,67.9,241.8,-241.8
r26_BR,worldcam,309.8,294.7,-15.1,158.8,-158.8
r26_BR,worldplay,405.3,339.2,-66.1,107.80000000000001,-107.80000000000001
r26_BR,yume,142.3,93.7,-48.6,125.30000000000001,-125.30000000000001
r26_BR,ours_pca8,612.2,438.3,-173.9,0.0,-0.0
r26_BR,ours_pca4,748.0,519.4,-228.6,-54.69999999999999,54.69999999999999
r26_BR,ours_pca2,646.7,314.2,-332.5,-158.6,158.6
r26_BR,ours_16node,665.3,380.9,-284.3,-110.4,110.4
r26_BR,ours_4node,641.6,195.3,-446.3,-272.4,272.4
r26_BR,ours_noatok,804.9,485.9,-319.0,-145.1,145.1
r26_BR,ours_noadaln,319.6,62.7,-256.9,-82.99999999999997,82.99999999999997
r26_F,astra,300.0,250.2,-49.8,34.900000000000006,-34.900000000000006
r26_F,matrixgame,277.1,302.8,25.7,110.4,-110.4
r26_F,minwm,503.6,543.7,40.0,124.7,-124.7
r26_F,worldcam,849.1,1216.5,367.3,452.0,-452.0
r26_F,worldplay,517.2,504.2,-12.9,71.8,-71.8
r26_F,yume,247.7,137.7,-110.0,-25.299999999999997,25.299999999999997
r26_F,ours_pca8,507.0,514.2,7.3,92.0,-92.0
r26_F,ours_pca4,514.3,429.6,-84.7,0.0,-0.0
r26_F,ours_pca2,477.3,283.9,-193.4,-108.7,108.7
r26_F,ours_16node,580.3,488.4,-91.9,-7.200000000000003,7.200000000000003
r26_F,ours_4node,448.3,122.7,-325.6,-240.90000000000003,240.90000000000003
r26_F,ours_noatok,590.0,289.8,-300.2,-215.5,215.5
r26_F,ours_noadaln,470.1,150.9,-319.2,-234.5,234.5
r26_FL,astra,325.4,515.7,190.4,246.0,-246.0
r26_FL,matrixgame,232.2,123.0,-109.2,-53.6,53.6
r26_FL,minwm,437.1,400.6,-36.5,19.1,-19.1
r26_FL,worldcam,735.9,612.7,-123.2,-67.6,67.6
r26_FL,worldplay,442.7,387.0,-55.6,0.0,-0.0
r26_FL,yume,256.2,165.2,-91.0,-35.4,35.4
r26_FL,ours_pca8,518.0,597.4,79.4,135.0,-135.0
r26_FL,ours_pca4,541.2,702.2,161.0,216.6,-216.6
r26_FL,ours_pca2,381.5,338.6,-42.9,12.700000000000003,-12.700000000000003
r26_FL,ours_16node,508.0,709.8,201.8,257.40000000000003,-257.40000000000003
r26_FL,ours_4node,400.1,336.0,-64.0,-8.399999999999999,8.399999999999999
r26_FL,ours_noatok,365.8,170.1,-195.7,-140.1,140.1
r26_FL,ours_noadaln,469.7,147.5,-322.2,-266.59999999999997,266.59999999999997
r26_FR,astra,297.5,145.0,-152.6,86.30000000000001,-86.30000000000001
r26_FR,matrixgame,148.3,233.5,85.2,324.1,-324.1
r26_FR,minwm,571.6,593.3,21.6,260.5,-260.5
r26_FR,worldcam,301.9,142.9,-159.0,79.9,-79.9
r26_FR,worldplay,366.1,171.4,-194.7,44.20000000000002,-44.20000000000002
r26_FR,yume,348.9,377.4,28.5,267.4,-267.4
r26_FR,ours_pca8,576.3,337.4,-238.9,0.0,-0.0
r26_FR,ours_pca4,447.5,83.9,-363.5,-124.6,124.6
r26_FR,ours_pca2,434.3,186.6,-247.7,-8.799999999999983,8.799999999999983
r26_FR,ours_16node,613.2,363.2,-250.0,-11.099999999999994,11.099999999999994
r26_FR,ours_4node,427.5,90.6,-336.9,-97.99999999999997,97.99999999999997
r26_FR,ours_noatok,494.7,234.3,-260.4,-21.49999999999997,21.49999999999997
r26_FR,ours_noadaln,359.7,55.2,-304.6,-65.70000000000002,65.70000000000002
r26_L,astra,297.8,358.5,60.8,22.099999999999994,-22.099999999999994
r26_L,matrixgame,212.2,144.0,-68.2,-106.9,106.9
r26_L,minwm,374.9,356.9,-18.0,-56.7,56.7
r26_L,worldcam,707.5,780.8,73.3,34.599999999999994,-34.599999999999994
r26_L,worldplay,438.6,412.1,-26.4,-65.1,65.1
r26_L,yume,376.6,451.9,75.3,36.599999999999994,-36.599999999999994
r26_L,ours_pca8,418.5,557.6,139.2,100.49999999999999,-100.49999999999999
r26_L,ours_pca4,552.9,826.1,273.2,234.5,-234.5
r26_L,ours_pca2,291.7,283.3,-8.4,-47.1,47.1
r26_L,ours_16node,433.1,774.6,341.5,302.8,-302.8
r26_L,ours_4node,301.4,340.1,38.7,0.0,-0.0
r26_L,ours_noatok,287.7,324.8,37.1,-1.6000000000000014,1.6000000000000014
r26_L,ours_noadaln,470.2,133.2,-337.0,-375.7,375.7
r26_R,astra,279.9,70.0,-209.8,-19.80000000000001,19.80000000000001
r26_R,matrixgame,268.3,346.2,77.9,267.9,-267.9
r26_R,minwm,433.3,484.9,51.6,241.6,-241.6
r26_R,worldcam,301.3,157.4,-143.9,46.099999999999994,-46.099999999999994
r26_R,worldplay,358.9,241.4,-117.5,72.5,-72.5
r26_R,yume,651.4,600.6,-50.8,139.2,-139.2
r26_R,ours_pca8,502.5,342.2,-160.3,29.69999999999999,-29.69999999999999
r26_R,ours_pca4,502.3,226.6,-275.6,-85.60000000000002,85.60000000000002
r26_R,ours_pca2,442.5,241.3,-201.2,-11.199999999999989,11.199999999999989
r26_R,ours_16node,482.7,269.9,-212.8,-22.80000000000001,22.80000000000001
r26_R,ours_4node,377.3,187.3,-190.0,0.0,-0.0
r26_R,ours_noatok,465.6,202.9,-262.7,-72.69999999999999,72.69999999999999
r26_R,ours_noadaln,307.8,78.8,-228.9,-38.900000000000006,38.900000000000006
r27_B,astra,338.8,357.1,18.3,-52.10000000000001,52.10000000000001
r27_B,matrixgame,226.2,257.0,30.9,-39.50000000000001,39.50000000000001
r27_B,minwm,392.4,438.5,46.2,-24.200000000000003,24.200000000000003
r27_B,worldcam,603.3,813.4,210.1,139.7,-139.7
r27_B,worldplay,412.6,622.4,209.8,139.4,-139.4
r27_B,yume,310.0,596.3,286.3,215.9,-215.9
r27_B,ours_pca8,370.6,318.7,-51.8,-122.2,122.2
r27_B,ours_pca4,552.6,717.7,165.1,94.69999999999999,-94.69999999999999
r27_B,ours_pca2,473.5,543.9,70.4,0.0,-0.0
r27_B,ours_16node,499.7,620.5,120.8,50.39999999999999,-50.39999999999999
r27_B,ours_4node,404.9,256.1,-148.8,-219.20000000000002,219.20000000000002
r27_B,ours_noatok,575.5,730.3,154.8,84.4,-84.4
r27_B,ours_noadaln,497.7,275.7,-221.9,-292.3,292.3
r27_BL,astra,137.9,352.4,214.5,186.7,-186.7
r27_BL,matrixgame,149.1,176.9,27.8,0.0,-0.0
r27_BL,minwm,309.4,368.7,59.3,31.499999999999996,-31.499999999999996
r27_BL,worldcam,432.4,499.7,67.3,39.5,-39.5
r27_BL,worldplay,378.2,518.5,140.3,112.50000000000001,-112.50000000000001
r27_BL,yume,279.5,642.0,362.5,334.7,-334.7
r27_BL,ours_pca8,416.6,307.0,-109.6,-137.4,137.4
r27_BL,ours_pca4,515.4,515.7,0.2,-27.6,27.6
r27_BL,ours_pca2,457.0,407.2,-49.8,-77.6,77.6
r27_BL,ours_16node,460.9,553.1,92.2,64.4,-64.4
r27_BL,ours_4node,318.6,201.4,-117.2,-145.0,145.0
r27_BL,ours_noatok,508.0,450.1,-57.8,-85.6,85.6
r27_BL,ours_noadaln,497.5,273.6,-223.9,-251.70000000000002,251.70000000000002
r27_BR,astra,309.6,153.1,-156.5,-188.3,188.3
r27_BR,matrixgame,159.9,191.7,31.8,0.0,-0.0
r27_BR,minwm,304.2,244.4,-59.7,-91.5,91.5
r27_BR,worldcam,296.3,341.8,45.5,13.7,-13.7
r27_BR,worldplay,359.5,368.4,8.9,-22.9,22.9
r27_BR,yume,453.2,999.3,546.1,514.3000000000001,-514.3000000000001
r27_BR,ours_pca8,482.7,550.0,67.3,35.5,-35.5
r27_BR,ours_pca4,555.9,651.5,95.6,63.8,-63.8
r27_BR,ours_pca2,415.4,500.9,85.4,53.60000000000001,-53.60000000000001
r27_BR,ours_16node,483.9,493.2,9.3,-22.5,22.5
r27_BR,ours_4node,280.6,312.2,31.5,-0.3000000000000007,0.3000000000000007
r27_BR,ours_noatok,489.4,666.0,176.6,144.79999999999998,-144.79999999999998
r27_BR,ours_noadaln,297.3,286.2,-11.1,-42.9,42.9
r27_F,astra,353.8,248.2,-105.6,-123.8,123.8
r27_F,matrixgame,225.7,45.2,-180.5,-198.7,198.7
r27_F,minwm,366.6,427.0,60.5,42.3,-42.3
r27_F,worldcam,585.3,857.7,272.4,254.2,-254.2
r27_F,worldplay,425.7,413.5,-12.2,-30.4,30.4
r27_F,yume,422.9,790.2,367.3,349.1,-349.1
r27_F,ours_pca8,375.2,479.4,104.2,86.0,-86.0
r27_F,ours_pca4,424.0,465.5,41.5,23.3,-23.3
r27_F,ours_pca2,389.4,259.9,-129.5,-147.7,147.7
r27_F,ours_16node,504.2,553.1,48.9,30.7,-30.7
r27_F,ours_4node,391.4,235.6,-155.8,-174.0,174.0
r27_F,ours_noatok,475.0,493.2,18.2,0.0,-0.0
r27_F,ours_noadaln,497.5,273.2,-224.3,-242.5,242.5
r27_FL,astra,295.1,373.4,78.4,159.10000000000002,-159.10000000000002
r27_FL,matrixgame,138.4,57.7,-80.7,0.0,-0.0
r27_FL,minwm,368.9,263.2,-105.7,-25.0,25.0
r27_FL,worldcam,416.6,239.7,-176.8,-96.10000000000001,96.10000000000001
r27_FL,worldplay,338.8,466.3,127.4,208.10000000000002,-208.10000000000002
r27_FL,yume,492.3,860.5,368.2,448.9,-448.9
r27_FL,ours_pca8,387.8,469.2,81.4,162.10000000000002,-162.10000000000002
