train/step,train/flow_loss,train/total_loss,train/critic_z_loss,train/gen_z_loss,train/gen_action_loss,train/state_z_loss,train/state_guidance_loss,train/corr_state_cmd_z27,train/corr_state_teacher_z27,train/z_guidance_scale,train/state_guidance_scale
1700,0.0999288260936737,0.14406919479370117,0.024558503180742264,0.03122810088098049,0.007807025220245123,0.023663582280278206,0.002305126516148448,0.9862729907035828,0.8112474083900452,0.25,0.2
1710,0.18366457521915436,0.21854443848133087,0.03864063695073128,0.020134329795837402,0.005033582448959351,0.038550540804862976,0.0015843085711821914,0.9993289709091187,0.8370547890663147,0.25,0.2
1720,0.07883810997009277,0.10651969909667969,0.012518844567239285,0.004014625679701567,0.0010036564199253917,0.015451917424798012,0.00119292875751853,0.972140908241272,0.9360846281051636,0.25,0.2
1730,0.1276913285255432,0.16840142011642456,0.006378557067364454,0.016404863446950912,0.004101215861737728,0.03312455490231514,0.03423339128494263,0.5884963274002075,0.6652886271476746,0.25,0.2
1740,0.09754429757595062,0.1289478838443756,0.008927365764975548,0.013201797381043434,0.0033004493452608585,0.005810520611703396,0.0029321876354515553,0.9415984153747559,0.940270185470581,0.25,0.2
1750,0.064618781208992,0.09884989261627197,0.0016506353858858347,0.000941321428399533,0.00023533035709988326,0.005642423871904612,0.004694974049925804,0.752420961856842,0.318832129240036,0.25,0.2
1760,0.04147500544786453,0.0750838965177536,0.015718571841716766,0.0062944418750703335,0.0015736104687675834,0.031331755220890045,0.007599577773362398,0.9646480083465576,0.9517205953598022,0.25,0.2
1770,0.06818772107362747,0.10536741465330124,0.0007575341151095927,0.005000604782253504,0.001250151195563376,0.0019437987357378006,0.0030310717411339283,0.6885326504707336,0.4313730299472809,0.25,0.2
1780,0.05673259496688843,0.08565706759691238,0.015927165746688843,0.02229955419898033,0.005574888549745083,0.018134063109755516,0.014219291508197784,0.9405789375305176,0.9202196002006531,0.25,0.2
1790,0.08821173012256622,0.12004440277814865,0.019973108544945717,0.1499873846769333,0.03749684616923332,0.048332735896110535,0.10350765287876129,0.3828313648700714,0.8223068118095398,0.25,0.2
1800,0.08319979161024094,0.12537989020347595,0.015286403708159924,0.018080223351716995,0.004520055837929249,0.059360794723033905,0.047223467379808426,0.9902211427688599,0.971713125705719,0.25,0.2
1810,0.07476244121789932,0.1166284903883934,0.04886272922158241,0.03428792953491211,0.008571982383728027,0.1448614001274109,0.0538875088095665,0.987450897693634,0.7998367547988892,0.25,0.2
1820,0.0994003638625145,0.13840413093566895,0.052829477936029434,0.08315236866474152,0.02078809216618538,0.10846427828073502,0.03989829123020172,0.9372957944869995,0.15977677702903748,0.25,0.2
1830,0.09226591140031815,0.12863314151763916,0.0016483970684930682,0.006739271339029074,0.0016848178347572684,0.011962284334003925,0.002970533212646842,0.05755806714296341,0.297728955745697,0.25,0.2
1840,0.11468419432640076,0.15272213518619537,0.020398743450641632,0.023070625960826874,0.0057676564902067184,0.023411475121974945,0.01663047820329666,0.9873995780944824,0.9512220025062561,0.25,0.2
1850,0.044810838997364044,0.082399383187294,0.00882522389292717,0.016650747507810593,0.004162686876952648,0.019974375143647194,0.019653845578432083,0.9678456783294678,0.9662300944328308,0.25,0.2
1860,0.0544399656355381,0.10238093137741089,0.015968475490808487,0.03389609232544899,0.008474023081362247,0.10834004729986191,0.04269144684076309,0.9525070190429688,0.9122852087020874,0.25,0.2
1870,0.05862938240170479,0.0956689715385437,0.03013763204216957,0.043169159442186356,0.010792289860546589,0.07316732406616211,0.011711803264915943,0.9778979420661926,0.34270310401916504,0.25,0.2
1880,0.11402091383934021,0.15872879326343536,0.008829623460769653,0.008844185620546341,0.0022110464051365852,0.02396717108786106,0.007707884535193443,0.9856258630752563,0.9669477939605713,0.25,0.2
1890,0.0914485827088356,0.12899157404899597,0.005482152570039034,0.026717817410826683,0.006679454352706671,0.014850584790110588,0.010076425969600677,0.9898355603218079,0.9477571249008179,0.25,0.2
1900,0.10918036848306656,0.15527741611003876,0.01051965169608593,0.019521011039614677,0.004880252759903669,0.023043224588036537,0.021033678203821182,0.9357343316078186,0.9208182096481323,0.25,0.2
1910,0.0487528070807457,0.08331673592329025,0.01239081658422947,0.030377008020877838,0.0075942520052194595,0.06173742935061455,0.009461820125579834,0.9785791039466858,0.8696580529212952,0.25,0.2
1920,0.12126238644123077,0.15462042391300201,0.007286969572305679,0.00983353890478611,0.0024583847261965275,0.00986882671713829,0.012806390412151814,0.6571172475814819,0.743455171585083,0.25,0.2
1930,0.12063708901405334,0.16419924795627594,0.00867490004748106,0.002479159040376544,0.000619789760094136,0.02151227742433548,0.01057587843388319,0.7484173774719238,0.7165217995643616,0.25,0.2
1940,0.07550019025802612,0.12709060311317444,0.013944122940301895,0.00811297632753849,0.0020282440818846226,0.03688722848892212,0.02637363411486149,0.9341740608215332,0.9063230156898499,0.25,0.2
1950,0.059727124869823456,0.10113532096147537,0.013516457751393318,0.021215839311480522,0.0053039598278701305,0.04836249724030495,0.028188174590468407,0.9334259033203125,0.8984827995300293,0.25,0.2
1960,0.06217746064066887,0.10435858368873596,0.022968770936131477,0.02522561512887478,0.006306403782218695,0.052056171000003815,0.01583189330995083,0.9260643124580383,0.7230912446975708,0.25,0.2
1970,0.10113178193569183,0.1376142054796219,0.016047488898038864,0.014533033594489098,0.0036332583986222744,0.029278596863150597,0.011894815601408482,0.928683876991272,0.7317136526107788,0.25,0.2
1980,0.11287268251180649,0.15623919665813446,0.026767384260892868,0.041126567870378494,0.010281641967594624,0.0435769222676754,0.05713368579745293,0.9592686295509338,0.8497294187545776,0.25,0.2
1990,0.08163528144359589,0.1189194843173027,0.02670566365122795,0.054595187306404114,0.013648796826601028,0.08448628336191177,0.0481158085167408,0.9622729420661926,0.8569848537445068,0.25,0.2
2000,0.05601096525788307,0.12032639235258102,0.013790054246783257,0.04767549782991409,0.011918874457478523,0.2764163911342621,0.20368625223636627,0.9961696267127991,0.6453726291656494,0.25,0.2
2010,0.06912942975759506,0.12640957534313202,0.006934648379683495,0.08908186852931976,0.02227046713232994,0.11550559848546982,0.029482858255505562,0.9167687296867371,0.037228602916002274,0.25,0.2
2020,0.0942094549536705,0.14531297981739044,0.006032970733940601,0.05301687866449356,0.01325421966612339,0.07981884479522705,0.01726124994456768,0.9954257011413574,0.7992817163467407,0.25,0.2
2030,0.09698972851037979,0.13506947457790375,0.013658207841217518,0.03023112379014492,0.00755778094753623,0.034188464283943176,0.02922924980521202,0.9734213352203369,0.7914654612541199,0.25,0.2
2040,0.056233830749988556,0.0977451279759407,0.005168999079614878,0.06409889459609985,0.016024723649024963,0.029535720124840736,0.013531038537621498,0.9846044778823853,0.8906011581420898,0.25,0.2
2050,0.0643245056271553,0.09454517066478729,0.0008326105307787657,0.09186629951000214,0.022966574877500534,0.043592166155576706,0.015524405054748058,0.9658088684082031,0.08194499462842941,0.25,0.2
2060,0.04677135869860649,0.08221147209405899,0.03231004625558853,0.05769984424114227,0.014424961060285568,0.06231655552983284,0.020842213183641434,0.9518277049064636,0.46254396438598633,0.25,0.2
2070,0.044349681586027145,0.08556675910949707,0.002234281273558736,0.11328224092721939,0.028320560231804848,0.03938428312540054,0.011098112910985947,0.9927515983581543,0.2580694556236267,0.25,0.2
2080,0.06996738910675049,0.10871777683496475,0.011181991547346115,0.05236584320664406,0.013091460801661015,0.04681531712412834,0.030789976939558983,0.981418788433075,0.7787521481513977,0.25,0.2
2090,0.07962512969970703,0.11551068723201752,0.00918877124786377,0.03473224490880966,0.008683061227202415,0.03029628098011017,0.010740433819591999,0.9910045862197876,0.8384661674499512,0.25,0.2
2100,0.09419271349906921,0.13210009038448334,0.013809124939143658,0.07202344387769699,0.018005860969424248,0.03975334018468857,0.014985766261816025,0.9915961027145386,0.6048803329467773,0.25,0.2
2110,0.08012011647224426,0.1184447705745697,0.0006975001888349652,0.09180795401334763,0.022951988503336906,0.03550389036536217,0.01821458339691162,0.9830368757247925,0.021273255348205566,0.25,0.2
2120,0.10029786825180054,0.14498822391033173,0.13647624850273132,0.27851995825767517,0.06962998956441879,0.3095109164714813,0.4251311719417572,-0.8863697648048401,-0.8257519006729126,0.25,0.2
2130,0.07007274031639099,0.10403987020254135,0.0008476132061332464,0.0003697564243339002,9.243910608347505e-05,0.0022643133997917175,0.003321721451357007,0.6919437050819397,0.8067725300788879,0.25,0.2
2140,0.04910789430141449,0.07862507551908493,0.0006207457627169788,0.00032512261532247066,8.128065383061767e-05,0.0028581013903021812,0.0009187493706122041,0.9239248037338257,0.8351749181747437,0.25,0.2
2150,0.08492586761713028,0.11473257839679718,0.0007806129870004952,0.001130101503804326,0.0002825253759510815,0.0020379270426928997,0.0006754802889190614,0.9030930995941162,0.8198981881141663,0.25,0.2
2160,0.08688785880804062,0.11176805198192596,0.04029309004545212,0.010724366642534733,0.002681091660633683,0.044753920286893845,0.031742144376039505,0.9849884510040283,0.9463422894477844,0.25,0.2
2170,0.10678812116384506,0.13610967993736267,0.05226463824510574,0.038607388734817505,0.009651847183704376,0.07509486377239227,0.0354880765080452,0.9936208724975586,0.9560750126838684,0.25,0.2
2180,0.17347052693367004,0.22867849469184875,0.04581712186336517,0.03493393212556839,0.008733483031392097,0.1371837556362152,0.0058424645103514194,0.9853166937828064,0.942621648311615,0.25,0.2
2190,0.07999741286039352,0.12890489399433136,0.06903394311666489,0.1740986406803131,0.04352466017007828,0.14181505143642426,0.05237071216106415,-0.570789098739624,0.5796598196029663,0.25,0.2
2200,0.10368773341178894,0.14659462869167328,0.06648965179920197,0.14626440405845642,0.036566101014614105,0.11284080147743225,0.053267702460289,-0.8176546096801758,0.5016127824783325,0.25,0.2
2210,0.10004513710737228,0.13499918580055237,0.07489233464002609,0.26672080159187317,0.06668020039796829,0.19184543192386627,0.042684607207775116,-0.870296835899353,0.9220448732376099,0.25,0.2
2220,0.1051340326666832,0.15454120934009552,0.018204614520072937,0.14037804305553436,0.03509451076388359,0.07233878970146179,0.016718043014407158,-0.7332459092140198,0.8315727710723877,0.25,0.2
2230,0.096321702003479,0.12907955050468445,0.04013544321060181,0.19097022712230682,0.047742556780576706,0.09874490648508072,0.051034290343523026,-0.8393796682357788,0.8361130356788635,0.25,0.2
2240,0.13877835869789124,0.18026518821716309,0.04186277091503143,0.16527915000915527,0.04131978750228882,0.14121469855308533,0.006400995422154665,-0.9246569275856018,0.8786992430686951,0.25,0.2
2250,0.11567393690347672,0.14997300505638123,0.06470951437950134,0.032800253480672836,0.008200063370168209,0.1150897815823555,0.02626752108335495,0.9689021706581116,0.9602661728858948,0.25,0.2
2260,0.05111878737807274,0.07670816779136658,0.05716881901025772,0.020070893689990044,0.005017723422497511,0.06898647546768188,0.007470267359167337,0.9711376428604126,0.9602700471878052,0.25,0.2
2270,0.0708041712641716,0.0998275876045227,0.004714350216090679,0.007145986892282963,0.0017864967230707407,0.010472788475453854,0.009170394390821457,-0.8093234896659851,-0.8774082660675049,0.25,0.2
2280,0.07730472832918167,0.11699892580509186,0.016629261896014214,0.07653925567865372,0.01913481391966343,0.05337958037853241,0.017122043296694756,0.9678727984428406,0.8329875469207764,0.25,0.2
2290,0.12267598509788513,0.15805919468402863,0.0048858849331736565,0.007035808637738228,0.001758952159434557,0.008660725317895412,0.009734747000038624,-0.7030936479568481,-0.6067102551460266,0.25,0.2
2300,0.07775847613811493,0.10317722707986832,0.0024264694657176733,0.004581257700920105,0.0011453144252300262,0.009250065311789513,0.004958293866366148,-0.6880736947059631,-0.45662635564804077,0.25,0.2
2310,0.09923543781042099,0.13347165286540985,0.017866171896457672,0.02617012709379196,0.00654253177344799,0.02467348612844944,0.02437714859843254,0.07220961898565292,0.11057780683040619,0.25,0.2
2320,0.10572689026594162,0.14519578218460083,0.003466287860646844,0.0013471725396811962,0.00033679313492029905,0.02426985464990139,0.013283194974064827,-0.9397708773612976,-0.8808785080909729,0.25,0.2
2330,0.10650257021188736,0.1419762521982193,0.010089310817420483,0.006007900461554527,0.0015019751153886318,0.01372460275888443,0.0061941565945744514,0.3010978400707245,0.06251898407936096,0.25,0.2
2340,0.13151365518569946,0.17193301022052765,0.003959882538765669,0.003348567523062229,0.0008371418807655573,0.007476138416677713,0.00831786822527647,-0.3366050720214844,0.037197258323431015,0.25,0.2
2350,0.09723708778619766,0.12361200153827667,0.015098677016794682,0.001624551834538579,0.00040613795863464475,0.020542047917842865,0.0012397101381793618,0.49558764696121216,-0.10637777298688889,0.25,0.2
2360,0.12166035920381546,0.15701088309288025,0.006331266835331917,0.004731874447315931,0.0011829686118289828,0.018039222806692123,0.011446017771959305,-0.049272939562797546,-0.4952024221420288,0.25,0.2
2370,0.11277230083942413,0.142854705452919,0.004095373675227165,0.0055779325775802135,0.0013944831443950534,0.008784016594290733,0.0062130955047905445,0.7734495997428894,0.2166517972946167,0.25,0.2
2380,0.11161215603351593,0.1436375230550766,0.004262599628418684,0.00367884524166584,0.00091971131041646,0.007528869900852442,0.0024362378753721714,0.9689338207244873,0.9423540830612183,0.25,0.2
2390,0.13384102284908295,0.1598842740058899,0.003337942296639085,0.0028169704601168633,0.0007042426150292158,0.006575636100023985,0.000790003570728004,0.8341515064239502,0.3748740255832672,0.25,0.2
2400,0.08887634426355362,0.10899103432893753,0.06719169020652771,0.09564550220966339,0.023911375552415848,0.0626135990023613,0.01723194122314453,0.9633710384368896,0.8700423836708069,0.25,0.2
2410,0.0823686495423317,0.110411137342453,0.09428414702415466,0.0461345799267292,0.0115336449816823,0.13126319646835327,0.008133620023727417,0.9745955467224121,0.8058242797851562,0.25,0.2
2420,0.1388469785451889,0.17449118196964264,0.050883226096630096,0.054736021906137466,0.013684005476534367,0.06161927431821823,0.017185727134346962,0.9838896989822388,0.9557839632034302,0.25,0.2
2430,0.11665362119674683,0.14408481121063232,0.04907360300421715,0.06125398352742195,0.015313495881855488,0.1279616355895996,0.011546935886144638,0.9913108348846436,0.8514609336853027,0.25,0.2
2440,0.09010348469018936,0.1279846429824829,0.04529949650168419,0.10293107479810715,0.025732768699526787,0.06906622648239136,0.08991817384958267,0.9695668816566467,0.914753258228302,0.25,0.2
2450,0.08255554735660553,0.10728192329406738,0.07246862351894379,0.05192491039633751,0.012981227599084377,0.12176188826560974,0.0034216351341456175,0.9981846213340759,0.9351170659065247,0.25,0.2
2460,0.08258724957704544,0.10539699345827103,0.02575897052884102,0.020104384049773216,0.005026096012443304,0.046042073518037796,0.008225544355809689,0.9713761210441589,0.8517578840255737,0.25,0.2
2470,0.15112686157226562,0.1842077523469925,0.04187675565481186,0.028043558821082115,0.007010889705270529,0.04166731983423233,0.010164945386350155,0.9050513505935669,0.8716372847557068,0.25,0.2
2480,0.06383373588323593,0.0867043137550354,0.05370694398880005,0.008626199327409267,0.002156549831852317,0.094134621322155,0.020935291424393654,0.9306513667106628,0.8297638893127441,0.25,0.2
2490,0.09336289018392563,0.12566150724887848,0.03041917085647583,0.035571739077568054,0.008892934769392014,0.08319172263145447,0.0048874663189053535,0.8137760162353516,0.4464894235134125,0.25,0.2
2500,0.04822748526930809,0.07168197631835938,0.04877110570669174,0.004782557487487793,0.0011956393718719482,0.08198939263820648,0.009797913953661919,0.966978907585144,0.9330390691757202,0.25,0.2
2510,0.07284898310899734,0.10507240146398544,0.031142376363277435,0.014703091233968735,0.0036757728084921837,0.06092090532183647,0.011152227409183979,0.9743406176567078,0.6722911596298218,0.25,0.2
2520,0.10557302087545395,0.12738825380802155,0.06720151007175446,0.05656423419713974,0.014141058549284935,0.13281679153442383,0.008769670501351357,0.9499529004096985,0.7687751054763794,0.25,0.2
2530,0.05935968458652496,0.08345292508602142,0.2015281468629837,0.06154981628060341,0.015387454070150852,0.2900736927986145,0.016409318894147873,0.8502459526062012,0.9390937089920044,0.25,0.2
2540,0.09018487483263016,0.11281745880842209,0.08019125461578369,0.022875284776091576,0.005718821194022894,0.13502384722232819,0.004239103756844997,0.9672821760177612,0.8938076496124268,0.25,0.2
2550,0.09636156260967255,0.12339632213115692,0.0018522304017096758,0.0013512918958440423,0.0003378229739610106,0.0068253083154559135,0.002390677807852626,-0.5368644595146179,-0.578885555267334,0.25,0.2
2560,0.058965373784303665,0.07914233207702637,0.03325272724032402,0.015204359777271748,0.003801089944317937,0.05489184334874153,0.017705662176012993,0.9875869154930115,0.959104597568512,0.25,0.2
2570,0.09274885058403015,0.11776068806648254,0.038014646619558334,0.027965836226940155,0.006991459056735039,0.04244822636246681,0.008830293081700802,0.9795750379562378,0.9418544173240662,0.25,0.2
2580,0.08499991148710251,0.10445082932710648,0.004171162843704224,0.005973186809569597,0.0014932967023923993,0.009084135293960571,0.0007100053480826318,0.9440357685089111,0.8791565895080566,0.25,0.2
2590,0.09365814924240112,0.11870133131742477,0.03822090104222298,0.012556509114801884,0.003139127278700471,0.049588579684495926,0.004390816669911146,0.9880806803703308,0.9399418234825134,0.25,0.2
2600,0.05344899371266365,0.08663374185562134,0.01269342191517353,0.006839286535978317,0.0017098216339945793,0.027423785999417305,0.005183577537536621,0.9694727063179016,0.9420378804206848,0.25,0.2
2610,0.10742656886577606,0.14360061287879944,0.054033368825912476,0.07511484622955322,0.018778711557388306,0.1345975548028946,0.017119698226451874,0.9536566138267517,0.8068817257881165,0.25,0.2
2620,0.08153288066387177,0.12169265747070312,0.035131294280290604,0.017481310293078423,0.004370327573269606,0.07302585989236832,0.007930977270007133,0.9907566905021667,0.8549229502677917,0.25,0.2
2630,0.07246396690607071,0.10655540972948074,0.03376235067844391,0.05839325115084648,0.01459831278771162,0.08518699556589127,0.006414308678358793,0.6663402318954468,0.8617759943008423,0.25,0.2
2640,0.07268835604190826,0.1111600250005722,0.02400231547653675,0.06716405600309372,0.01679101400077343,0.07242045551538467,0.016480257734656334,0.6364513635635376,0.8168339729309082,0.25,0.2
2650,0.09464692324399948,0.12912023067474365,0.04355389252305031,0.09279624372720718,0.023199060931801796,0.10645022243261337,0.006630708463490009,0.9829773306846619,0.8870809078216553,0.25,0.2
2660,0.05830436199903488,0.09010782092809677,0.06874015927314758,0.12368154525756836,0.03092038631439209,0.13841462135314941,0.13055448234081268,0.8782640695571899,0.8454940915107727,0.25,0.2
2670,0.07384252548217773,0.09839361160993576,0.007809959817677736,0.01765994355082512,0.00441498588770628,0.018759068101644516,0.017668792977929115,0.9390539526939392,0.9419896006584167,0.25,0.2
2680,0.11918541043996811,0.1598162204027176,0.0006518204463645816,0.00028172152815386653,7.043038203846663e-05,0.006856315303593874,0.007355991750955582,-0.7720851302146912,-0.8741634488105774,0.25,0.2
2690,0.10809291154146194,0.1420683115720749,0.05478280037641525,0.010742788203060627,0.0026856970507651567,0.05535520985722542,0.0074479840695858,0.9707047939300537,0.9421302080154419,0.25,0.2
2700,0.08584859222173691,0.1168450191617012,0.026227174326777458,0.03927580267190933,0.009818950667977333,0.04395480453968048,0.03967054560780525,0.9637700915336609,0.9537954926490784,0.25,0.2
2710,0.0702516958117485,0.09522385895252228,0.02296779491007328,0.035645924508571625,0.008911481127142906,0.06454280763864517,0.010578323155641556,0.9767768979072571,0.9394508600234985,0.25,0.2
2720,0.05254513397812843,0.08716601133346558,0.056638434529304504,0.06306301057338715,0.015765752643346786,0.05580993369221687,0.024436529725790024,0.9964932799339294,0.8560447096824646,0.25,0.2
2730,0.08789524435997009,0.12176281958818436,0.05665197968482971,0.09703847765922546,0.024259619414806366,0.10284257680177689,0.0186750665307045,0.988334596157074,0.7941651344299316,0.25,0.2
2740,0.11029549688100815,0.14693337678909302,0.029138943180441856,0.0717344656586647,0.017933616414666176,0.07907822728157043,0.018576590344309807,0.9887800216674805,0.807164192199707,0.25,0.2
2750,0.04113781824707985,0.0744272992014885,0.03891240060329437,0.043417397886514664,0.010854349471628666,0.06916705518960953,0.027952633798122406,0.9970247745513916,0.8169934153556824,0.25,0.2
2760,0.07765921950340271,0.10138728469610214,0.07163631916046143,0.10248817503452301,0.025622043758630753,0.1661243438720703,0.01724211871623993,0.9894047379493713,0.6165538430213928,0.25,0.2
2770,0.09896126389503479,0.12882459163665771,0.027002885937690735,0.06258415430784225,0.015646038576960564,0.09101202338933945,0.00922621600329876,1.0003074407577515,0.7382709980010986,0.25,0.2
2780,0.04670000448822975,0.07950374484062195,0.03448881581425667,0.043500181287527084,0.010875045321881771,0.0971432626247406,0.0064641376957297325,0.999391496181488,0.9743642210960388,0.25,0.2
2790,0.1374761015176773,0.16747066378593445,0.04507060721516609,0.012384523637592793,0.003096130909398198,0.18283262848854065,0.009834115393459797,1.0000545978546143,0.9616695642471313,0.25,0.2
2800,0.11320269107818604,0.14411640167236328,0.06083843484520912,0.0376017801463604,0.0094004450365901,0.08165351301431656,0.016861367970705032,0.9879199266433716,0.7095990777015686,0.25,0.2
2810,0.04664824903011322,0.07081326842308044,0.0544460266828537,0.07106421887874603,0.017766054719686508,0.0975666493177414,0.01944653131067753,0.9852827191352844,0.7998741865158081,0.25,0.2
2820,0.09308724850416183,0.11565891653299332,0.04757877439260483,0.06181199848651886,0.015452999621629715,0.10032988339662552,0.012356413528323174,0.9939892888069153,0.8321521878242493,0.25,0.2
2830,0.033196672797203064,0.0542815625667572,0.01779608614742756,0.025319524109363556,0.006329881027340889,0.036031536757946014,0.011272473260760307,0.9939056038856506,0.9678267240524292,0.25,0.2
2840,0.09285867214202881,0.11675161868333817,0.02931506186723709,0.037302661687135696,0.009325665421783924,0.09572388231754303,0.010709282010793686,0.9950253963470459,0.8459978103637695,0.25,0.2
2850,0.09947220236063004,0.12646923959255219,0.030297979712486267,0.0870884507894516,0.0217721126973629,0.08149294555187225,0.013803274370729923,0.9911967515945435,0.8501662611961365,0.25,0.2
2860,0.055158041417598724,0.0762498527765274,0.02407057024538517,0.03935232385993004,0.00983808096498251,0.04755504056811333,0.009938573464751244,0.995126485824585,0.934400200843811,0.25,0.2
2870,0.07440970838069916,0.09856129437685013,0.04202304407954216,0.02805345132946968,0.00701336283236742,0.049127981066703796,0.013496565632522106,0.9980862140655518,0.9402136206626892,0.25,0.2
2880,0.054637499153614044,0.09357103705406189,0.013442298397421837,0.07382223010063171,0.01845555752515793,0.1692318618297577,0.009904108010232449,0.9997760653495789,0.9695309996604919,0.25,0.2
2890,0.03514965623617172,0.06549016386270523,0.020089812576770782,0.033793188631534576,0.008448297157883644,0.052363984286785126,0.03970298916101456,0.996204674243927,0.966142475605011,0.25,0.2
2900,0.0854501873254776,0.11358416080474854,0.027053693309426308,0.02672904171049595,0.006682260427623987,0.05438860133290291,0.003417045110836625,1.0004578828811646,0.9553556442260742,0.25,0.2
2910,0.06372077763080597,0.09442754089832306,0.02707848511636257,0.015855692327022552,0.003963923081755638,0.059842079877853394,0.004004372283816338,1.0035898685455322,0.9876987338066101,0.25,0.2
2920,0.06784094870090485,0.0961708202958107,0.05016352981328964,0.06238698214292526,0.015596745535731316,0.07065346091985703,0.011191915720701218,0.9969247579574585,0.7877883911132812,0.25,0.2
2930,0.07420030236244202,0.10073136538267136,0.09478070586919785,0.03179653733968735,0.007949134334921837,0.10864870250225067,0.042022041976451874,0.995760977268219,0.9523195028305054,0.25,0.2
2940,0.06572236865758896,0.10699829459190369,0.05064217373728752,0.19548079371452332,0.04887019842863083,0.14211052656173706,0.05272098630666733,0.9859528541564941,0.7826937437057495,0.25,0.2
2950,0.14430907368659973,0.1855577975511551,0.1119007095694542,0.06571092456579208,0.01642773114144802,0.19793614745140076,0.01829342357814312,1.0017571449279785,0.917969822883606,0.25,0.2
2960,0.07561443746089935,0.1020490974187851,0.02027074433863163,0.02754451334476471,0.006886128336191177,0.016110189259052277,0.025419507175683975,1.0021389722824097,0.9908571243286133,0.25,0.2
2970,0.09419240802526474,0.13399234414100647,0.036010514944791794,0.2270311713218689,0.056757792830467224,0.10033614933490753,0.08175918459892273,0.9963484406471252,0.5507742166519165,0.25,0.2
2980,0.06006050854921341,0.09042820334434509,0.03883196786046028,0.0725632905960083,0.018140822649002075,0.03821265697479248,0.029850386083126068,0.9037290215492249,0.9602929353713989,0.25,0.2
2990,0.06305839121341705,0.09662725031375885,0.09376148134469986,0.028586287051439285,0.007146571762859821,0.1099994033575058,0.03895923122763634,0.9919843077659607,0.9498018622398376,0.25,0.2
3000,0.051722098141908646,0.09009623527526855,0.0225871279835701,0.04823576286435127,0.012058940716087818,0.03693844750523567,0.022638684138655663,0.9478129744529724,0.9295689463615417,0.25,0.2
3010,0.05001054331660271,0.08407261222600937,0.036812782287597656,0.0650738999247551,0.016268474981188774,0.11746285855770111,0.02313518151640892,0.9561297297477722,0.8163368701934814,0.25,0.2
3020,0.09245015680789948,0.12996609508991241,0.03480696305632591,0.035458944737911224,0.008864736184477806,0.100867360830307,0.02960430458188057,0.9889960885047913,0.9695818424224854,0.25,0.2
3030,0.0957283154129982,0.12844517827033997,0.08897313475608826,0.03623412549495697,0.009058531373739243,0.08846936374902725,0.024421241134405136,0.941257655620575,0.8581302165985107,0.25,0.2
3040,0.026565661653876305,0.05449825897812843,0.049241069704294205,0.14868290722370148,0.03717072680592537,0.104362353682518,0.05588873103260994,0.814477264881134,0.7199660539627075,0.25,0.2
3050,0.10377933084964752,0.14411763846874237,0.05734539031982422,0.07271984964609146,0.018179962411522865,0.05905584245920181,0.019447121769189835,0.9944307208061218,0.9654017686843872,0.25,0.2
3060,0.03726797550916672,0.06258536130189896,0.044867224991321564,0.024888116866350174,0.0062220292165875435,0.12758323550224304,0.003378885332494974,0.9964810013771057,0.8867791295051575,0.25,0.2
3070,0.10725891590118408,0.14632722735404968,0.04157324135303497,0.03714500740170479,0.009286251850426197,0.08161909878253937,0.001108782715164125,0.9982587695121765,0.9678177833557129,0.25,0.2
3080,0.0819888561964035,0.12124789506196976,0.06156352534890175,0.020435776561498642,0.0051089441403746605,0.07750920206308365,0.02812918648123741,0.9815762042999268,0.8059201836585999,0.25,0.2
3090,0.059579093009233475,0.08916705846786499,0.08004963397979736,0.015114237554371357,0.0037785593885928392,0.12037032842636108,0.003149918280541897,0.9925549626350403,0.8172078728675842,0.25,0.2
3100,0.09159165620803833,0.13046327233314514,0.00043846963671967387,0.00032350150286220014,8.087537571555004e-05,0.005340839270502329,0.0012565301731228828,0.8761732578277588,0.8332257866859436,0.25,0.2
3110,0.1352032721042633,0.17530709505081177,0.014089937321841717,0.08042418211698532,0.02010604552924633,0.029383724555373192,0.007132967468351126,-0.19555366039276123,0.4197346270084381,0.25,0.2
3120,0.07772885262966156,0.11055489629507065,0.0017781065544113517,0.002627776702865958,0.0006569441757164896,0.0036463350988924503,0.0029356598388403654,0.5915059447288513,0.6495549082756042,0.25,0.2
3130,0.11353902518749237,0.1524520367383957,0.0011902436381205916,0.0026387132238596678,0.0006596783059649169,0.0035565183497965336,0.004661212675273418,0.2103279083967209,0.08693927526473999,0.25,0.2
3140,0.10470650345087051,0.13913264870643616,0.008003457449376583,0.01986958645284176,0.00496739661321044,0.006851445883512497,0.015093986876308918,-0.9835893511772156,0.9489604234695435,0.25,0.2
3150,0.08519105613231659,0.11901935935020447,0.002554072067141533,0.002061521867290139,0.0005153804668225348,0.03114914335310459,0.0029407001566141844,-0.28482577204704285,0.04199720174074173,0.25,0.2
3160,0.06602639704942703,0.09546983242034912,0.014062579721212387,0.08768390119075775,0.021920975297689438,0.04776125028729439,0.01899547688663006,-0.2665211260318756,0.7777844071388245,0.25,0.2
3170,0.06715899705886841,0.10125404596328735,0.059307295829057693,0.16754761338233948,0.04188690334558487,0.13677330315113068,0.02785184606909752,0,0.9324916005134583,0.25,0.2
3180,0.10953368246555328,0.14955106377601624,0.002781312447041273,0.019587619230151176,0.004896904807537794,0.017563140019774437,0.003008915577083826,0,0.6097434759140015,0.25,0.2
3190,0.09065071493387222,0.11320016533136368,0.011355051770806313,0.008379300124943256,0.002094825031235814,0.010369437746703625,0.0009237041231244802,0,0.2652365565299988,0.25,0.2
