frame_id,timestamp
110,1705304998.745
111,1705304998.795
112,1705304998.845
113,1705304998.895
114,1705304998.945
115,1705304998.995
116,1705304999.045
117,1705304999.095
118,1705304999.145
119,1705304999.195
120,1705304999.245
121,1705304999.295
122,1705304999.345
123,1705304999.395
124,1705304999.445
125,1705304999.495
126,1705304999.545
127,1705304999.595
128,1705304999.645
129,1705304999.695
130,1705304999.745
131,1705304999.795
132,1705304999.845
133,1705304999.895
134,1705304999.945
135,1705304999.995
136,1705305000.045
137,1705305000.095
138,1705305000.145
139,1705305000.195
140,1705305000.245
141,1705305000.295
142,1705305000.345
143,1705305000.395
144,1705305000.445
145,1705305000.495
146,1705305000.545
147,1705305000.595
148,1705305000.645
149,1705305000.695
150,1705305000.745
151,1705305000.795
152,1705305000.845
153,1705305000.895
154,1705305000.945
155,1705305000.995
156,1705305001.045
157,1705305001.095
158,1705305001.145
159,1705305001.195
160,1705305001.245
161,1705305001.295
162,1705305001.345
163,1705305001.395
164,1705305001.445
165,1705305001.495
166,1705305001.545
167,1705305001.595
168,1705305001.645
169,1705305001.695
170,1705305001.745
171,1705305001.795
172,1705305001.845
173,1705305001.895
174,1705305001.945
175,1705305001.995
176,1705305002.045
177,1705305002.095
178,1705305002.145
179,1705305002.195
180,1705305002.245
181,1705305002.295
182,1705305002.345
183,1705305002.395
184,1705305002.445
185,1705305002.495
186,1705305002.545
187,1705305002.595
188,1705305002.645
189,1705305002.695
190,1705305002.745
191,1705305002.795
192,1705305002.845
193,1705305002.895
194,1705305002.945
195,1705305002.995
196,1705305003.045
197,1705305003.095
198,1705305003.145
199,1705305003.195
200,1705305003.245
201,1705305003.295
202,1705305003.345
203,1705305003.395
204,1705305003.445
205,1705305003.495
206,1705305003.545
207,1705305003.595
208,1705305003.645
209,1705305003.695
210,1705305003.745
211,1705305003.795
212,1705305003.845
213,1705305003.895
214,1705305003.945
215,1705305003.995
216,1705305004.045
217,1705305004.095
218,1705305004.145
219,1705305004.195
220,1705305004.245
221,1705305004.295
222,1705305004.345
223,1705305004.395
224,1705305004.445
225,1705305004.495
226,1705305004.545
227,1705305004.595
228,1705305004.645
229,1705305004.695
230,1705305004.745
231,1705305004.795
232,1705305004.845
233,1705305004.895
234,1705305004.945
235,1705305004.995
236,1705305005.045
237,1705305005.095
238,1705305005.145
239,1705305005.195
240,1705305005.245
241,1705305005.295
242,1705305005.345
243,1705305005.395
244,1705305005.445
245,1705305005.495
246,1705305005.545
247,1705305005.595
248,1705305005.645
249,1705305005.695
250,1705305005.745
251,1705305005.795
252,1705305005.845
253,1705305005.895
254,1705305005.945
255,1705305005.995
256,1705305006.045
257,1705305006.095
258,1705305006.145
259,1705305006.195
260,1705305006.245
261,1705305006.295
262,1705305006.345
263,1705305006.395
264,1705305006.445
265,1705305006.495
266,1705305006.545
267,1705305006.595
268,1705305006.645
269,1705305006.695
270,1705305006.745
271,1705305006.795
272,1705305006.845
273,1705305006.895
274,1705305006.945
275,1705305006.995
276,1705305007.045
277,1705305007.095
278,1705305007.145
279,1705305007.195
280,1705305007.245
281,1705305007.295
282,1705305007.345
283,1705305007.395
284,1705305007.445
285,1705305007.495
286,1705305007.545
287,1705305007.595
288,1705305007.645
289,1705305007.695
290,1705305007.745
291,1705305007.795
292,1705305007.845
293,1705305007.895
294,1705305007.945
295,1705305007.995
296,1705305008.045
297,1705305008.095
298,1705305008.145
299,1705305008.195
300,1705305008.245
301,1705305008.295
302,1705305008.345
303,1705305008.395
304,1705305008.445
305,1705305008.495
306,1705305008.545
307,1705305008.595
308,1705305008.645
309,1705305008.695
310,1705305008.745
311,1705305008.795
312,1705305008.845
313,1705305008.895
314,1705305008.945
315,1705305008.995
316,1705305009.045
317,1705305009.095
318,1705305009.145
319,1705305009.195
320,1705305009.245
321,1705305009.295
322,1705305009.345
323,1705305009.395
324,1705305009.445
325,1705305009.495
326,1705305009.545
327,1705305009.595
328,1705305009.645
329,1705305009.695
330,1705305009.745
331,1705305009.795
332,1705305009.845
333,1705305009.895
334,1705305009.945
335,1705305009.995
336,1705305010.045
337,1705305010.095
338,1705305010.145
339,1705305010.195
340,1705305010.245
341,1705305010.295
342,1705305010.345
343,1705305010.395
344,1705305010.445
345,1705305010.495
346,1705305010.545
347,1705305010.595
348,1705305010.645
349,1705305010.695
350,1705305010.745
351,1705305010.795
352,1705305010.845
353,1705305010.895
354,1705305010.945
355,1705305010.995
356,1705305011.045
357,1705305011.095
358,1705305011.145
359,1705305011.195
360,1705305011.245
361,1705305011.295
362,1705305011.345
363,1705305013.167
364,1705305013.217
365,1705305013.267
